"country","iso_code","year","cases_total","region","cases_imported","cfr","deaths_total","cfr_hi","cfr_lo"
"Liberia","LBR",1979,438,"AFRO",NA,0.0136986301369863,6,0.0295764125419793,0.00504330508173248
"Liberia","LBR",1980,2690,"AFRO",NA,0.0204460966542751,55,0.0265311019450566,0.0154390243842436
"Liberia","LBR",1981,1582,"AFRO",NA,0.0208596713021492,33,0.0291709140423948,0.014401286113335
"Liberia","LBR",1982,670,"AFRO",NA,0.0119402985074627,8,0.0233909988212917,0.0051686823047341
"Liberia","LBR",1983,183,"AFRO",NA,0.0655737704918033,12,0.111742121540011,0.0343391372334526
"Liberia","LBR",1984,492,"AFRO",NA,0.016260162601626,8,0.0317866200387,0.00704545204474191
"Liberia","LBR",1985,355,"AFRO",NA,0.00845070422535211,3,0.024496645135508,0.0017461404515929
"Liberia","LBR",1986,59,"AFRO",NA,0,0,0.0606089009503399,0
"Liberia","LBR",1987,33,"AFRO",NA,0.0303030303030303,1,0.157593972272497,0.000766912075048109
"Liberia","LBR",1988,68,"AFRO",NA,0.0147058823529412,1,0.0792339899127881,0.00037225140289861
"Liberia","LBR",1989,28,"AFRO",NA,0,0,0.123436118500264,0
"Liberia","LBR",1991,132,"AFRO",NA,0.303030303030303,40,0.389026871478043,0.226107279063199
"Liberia","LBR",1994,764,"AFRO",NA,0.0222513089005236,17,0.0353880619853302,0.0130143710764672
"Liberia","LBR",1995,3420,"AFRO",NA,0.0368421052631579,126,0.0437101459019053,0.0307814131980004
"Liberia","LBR",1996,8922,"AFRO",NA,0.0189419412687738,169,0.021988858605961,0.0162151943473391
"Liberia","LBR",1997,91,"AFRO",NA,0,0,0.0397264976918495,0
"Liberia","LBR",1998,2123,"AFRO",NA,0.00800753650494583,17,0.0127899779890893,0.00467140366644501
"Liberia","LBR",1999,215,"AFRO",NA,0,0,0.0170112258169104,0
"Liberia","LBR",2000,365,"AFRO",NA,0.0273972602739726,10,0.049806199210192,0.0132145661355583
"Liberia","LBR",2001,1062,"AFRO",NA,0,0,0.00346749544748012,0
"Liberia","LBR",2002,1115,"AFRO",NA,0,0,0.00330294530170106,0
"Liberia","LBR",2003,34740,"AFRO",NA,0.00109383995394358,38,0.00150107482271919,0.000774178918538023
"Liberia","LBR",2004,2786,"AFRO",NA,0.00143575017946877,4,0.00367197460136039,0.000391327785740978
"Liberia","LBR",2005,3823,"AFRO",NA,0.00470834423227832,18,0.0074310438879347,0.00279277824783344
"Liberia","LBR",2006,4929,"AFRO",NA,0.00344897545141002,17,0.00551641897655815,0.00201039953464129
"Liberia","LBR",2007,3063,"AFRO",NA,0.00228534116878877,7,0.00470297254254617,0.000919303933967202
"Liberia","LBR",2008,1236,"AFRO",NA,0.00242718446601942,3,0.00707673098373829,0.000500823759671226
"Liberia","LBR",2009,1070,"AFRO",NA,0.00186915887850467,2,0.00673557991053142,0.00022644402308558
"Liberia","LBR",2010,1546,"AFRO",NA,0,0,0.00238323542814752,0
"Liberia","LBR",2011,1146,"AFRO",NA,NA,NA,NA,NA
"Liberia","LBR",2012,219,"AFRO",NA,0,0,0.0167031280931589,0
"Liberia","LBR",2013,92,"AFRO",NA,0,0,0.0393032877395181,0
"Liberia","LBR",2014,44,"AFRO",NA,0,0,0.0804199397635759,0
"Liberia","LBR",2018,2,"AFRO",NA,0,0,0.841886116991581,0
"Liberia","LBR",2021,167,"AFRO",NA,0,0,0.0218469208306118,0
"Madagascar","MDG",1971,2,"AFRO",NA,0,0,0.841886116991581,0
"Madagascar","MDG",1996,0,"AFRO",NA,NA,0,NA,NA
"Madagascar","MDG",1999,9973,"AFRO",NA,0.0550486313045222,549,0.0597065748449253,0.0506527270661869
"Madagascar","MDG",2000,29305,"AFRO",NA,0.0570551100494796,1672,0.0597720226062212,0.0544264314208323
"Madagascar","MDG",2001,7219,"AFRO",NA,0.0572101399085746,413,0.0628181335891258,0.0519631759044799
"Madagascar","MDG",2002,27,"AFRO",NA,0,0,0.127702867615432,0
"Madagascar","MDG",2003,5,"AFRO",NA,0,0,0.521823750104981,0
"Madagascar","MDG",2005,0,"AFRO",NA,NA,0,NA,NA
"Madagascar","MDG",2006,0,"AFRO",NA,NA,0,NA,NA
"Malawi","MWI",1973,371,"AFRO",NA,0.0539083557951483,20,0.0820316143068398,0.0332359072869219
"Malawi","MWI",1976,19,"AFRO",NA,0,0,0.176466911806965,0
"Malawi","MWI",1977,577,"AFRO",NA,0,0,0.00637281223827093,0
"Malawi","MWI",1978,263,"AFRO",NA,0.091254752851711,24,0.132735170848964,0.059345722431267
"Malawi","MWI",1981,261,"AFRO",NA,0,0,0.0140342267943968,0
"Malawi","MWI",1983,487,"AFRO",NA,0.100616016427105,49,0.130834081930261,0.0753665117597857
"Malawi","MWI",1988,6,"AFRO",NA,0,0,0.4592581264399,0
"Malawi","MWI",1989,8351,"AFRO",NA,0.0019159382109927,16,0.00310950382864811,0.00109550839125738
"Malawi","MWI",1990,13457,"AFRO",NA,0.0357434792301404,481,0.0390193587871649,0.03267039921809
"Malawi","MWI",1991,8088,"AFRO",NA,0.0302917903066271,245,0.0342621620818765,0.0266648425040353
"Malawi","MWI",1992,298,"AFRO",NA,0.0268456375838926,8,0.0522093341154428,0.0116597663742604
"Malawi","MWI",1993,25193,"AFRO",NA,0.0207994284126543,524,0.02263782626266,0.0190727656346295
"Malawi","MWI",1994,107,"AFRO",NA,0.102803738317757,11,0.17650214097782,0.0524472474926813
"Malawi","MWI",1995,1,"AFRO",NA,0,0,0.975,0
"Malawi","MWI",1996,1,"AFRO",NA,0,0,0.975,0
"Malawi","MWI",1997,130,"AFRO",NA,0.115384615384615,15,0.183160859285264,0.0660379657814796
"Malawi","MWI",1998,1745,"AFRO",NA,0.0424068767908309,74,0.0529476848062641,0.0334426261852173
"Malawi","MWI",1999,26508,"AFRO",NA,0.0244454504300589,648,0.0263762950586178,0.0226198384285182
"Malawi","MWI",2000,2391,"AFRO",NA,0.0234211626934337,56,0.0303076269515663,0.0177394464763481
"Malawi","MWI",2001,2395,"AFRO",NA,0.0175365344467641,42,0.0236310413952674,0.0126672762753451
"Malawi","MWI",2002,32618,"AFRO",NA,0.0279293641547612,911,0.029775407333534,0.0261680427015846
"Malawi","MWI",2003,2736,"AFRO",NA,0.0124269005847953,34,0.0173224125324164,0.00862092407708303
"Malawi","MWI",2004,675,"AFRO",NA,0.00592592592592593,4,0.0151026975643311,0.00161690550684789
"Malawi","MWI",2005,1105,"AFRO",NA,0.00995475113122172,11,0.0177418476103234,0.00497955474313134
"Malawi","MWI",2006,4148,"AFRO",NA,0.0132594021215043,55,0.017224356298454,0.0100039945347793
"Malawi","MWI",2007,475,"AFRO",NA,0.0105263157894737,5,0.0243928783631694,0.00342645370565401
"Malawi","MWI",2008,831,"AFRO",NA,0.0312876052948255,26,0.0455090728956125,0.0205378154405279
"Malawi","MWI",2009,5751,"AFRO",NA,0.021735350373848,125,0.0258425939811531,0.0181239101901845
"Malawi","MWI",2010,1155,"AFRO",NA,0.0147186147186147,17,0.023461627984286,0.0085968932691159
"Malawi","MWI",2011,120,"AFRO",NA,0.0333333333333333,4,0.0831487214285102,0.00915550555683671
"Malawi","MWI",2012,187,"AFRO",NA,0.0106951871657754,2,0.0380987237789902,0.00129787134799547
"Malawi","MWI",2015,693,"AFRO",NA,0.0158730158730159,11,0.0282233909203858,0.00794969334951743
"Malawi","MWI",2016,1792,"AFRO",NA,0.0256696428571429,46,0.0340924989817035,0.0188533017491843
"Malawi","MWI",2017,344,"AFRO",NA,0.0145348837209302,5,0.0335918540093688,0.00473583818335196
"Malawi","MWI",2018,812,"AFRO",NA,0.0332512315270936,27,0.0480118106446134,0.0220248615317617
"Malawi","MWI",2019,23,"AFRO",NA,0,0,0.148185128915224,0
"Malawi","MWI",2020,3,"AFRO",NA,0,0,0.707598226178713,0
"Malawi","MWI",2021,2,"AFRO",NA,0,0,0.841886116991581,0
"Mali","MLI",1970,2665,"AFRO",NA,0.075422138836773,201,0.0861093217759709,0.0656793181890749
"Mali","MLI",1971,4792,"AFRO",NA,0.275667779632721,1321,0.288558001659354,0.263051415622955
"Mali","MLI",1972,2,"AFRO",NA,0,0,0.841886116991581,0
"Mali","MLI",1973,219,"AFRO",NA,0.146118721461187,32,0.199970629269407,0.102141104480016
"Mali","MLI",1974,130,"AFRO",NA,0.161538461538462,21,0.236267379003193,0.10286418354606
"Mali","MLI",1984,1795,"AFRO",NA,0.226183844011142,406,0.246255176669276,0.207011535858102
"Mali","MLI",1985,3759,"AFRO",NA,0.22293163075286,838,0.236582725365833,0.209712667310038
"Mali","MLI",1986,1916,"AFRO",NA,0.0788100208768267,151,0.0917913988522354,0.0671362161933197
"Mali","MLI",1987,352,"AFRO",NA,0.238636363636364,84,0.286680935497638,0.195049918379899
"Mali","MLI",1995,2191,"AFRO",NA,0.105431309904153,231,0.119050751269664,0.0928779144936062
"Mali","MLI",1996,5723,"AFRO",NA,0.132972217368513,761,0.14204381980773,0.124276622106787
"Mali","MLI",1997,6,"AFRO",NA,0.5,3,0.881882751242975,0.118117248757025
"Mali","MLI",1999,6,"AFRO",NA,0.5,3,0.881882751242975,0.118117248757025
"Mali","MLI",2000,1885,"AFRO",NA,0.0270557029177719,51,0.0354211933016695,0.0202096089747091
"Mali","MLI",2001,67,"AFRO",NA,0.134328358208955,9,0.239741752062554,0.0633082261676941
"Mali","MLI",2002,18,"AFRO",NA,0.111111111111111,2,0.347120438608672,0.0137512156643645
"Mali","MLI",2003,1455,"AFRO",NA,0.081786941580756,119,0.0970712970416121,0.0682178142234574
"Mali","MLI",2004,2839,"AFRO",NA,0.0722085241282142,205,0.0823538814826679,0.0629561454476262
"Mali","MLI",2005,1178,"AFRO",NA,0.0645161290322581,76,0.0800891360738992,0.0511646551593082
"Mali","MLI",2006,7,"AFRO",NA,0,0,0.409616397225003,0
"Mali","MLI",2008,153,"AFRO",NA,0.0326797385620915,5,0.0746134730951997,0.0106945667880783
"Mali","MLI",2011,2220,"AFRO",NA,0.0427927927927928,95,0.0520611549269414,0.034757426944418
"Mali","MLI",2012,219,"AFRO",NA,0.0867579908675799,19,0.132167564134573,0.0530431314071093
"Mali","MLI",2013,23,"AFRO",NA,0.0869565217391304,2,0.280379335909411,0.0107099660378759
"Mali","MLI",2021,12,"AFRO",NA,0.333333333333333,4,0.651124493581186,0.0992460911495833
"Mauritania","MRT",1971,1139,"AFRO",NA,0.0465320456540825,53,0.0604260109630138,0.0350469020369378
"Mauritania","MRT",1972,148,"AFRO",NA,0.162162162162162,24,0.231608040017448,0.106749969291896
"Mauritania","MRT",1973,150,"AFRO",NA,0.146666666666667,22,0.213594218726179,0.0942550848625745
"Mauritania","MRT",1984,166,"AFRO",NA,0.0903614457831325,15,0.144656450799421,0.051459626146932
"Mauritania","MRT",1985,259,"AFRO",NA,0.0772200772200772,20,0.116742055265347,0.0478043083843566
"Mauritania","MRT",1986,3734,"AFRO",NA,0.030262453133369,113,0.0362718554321516,0.0250041753850691
"Mauritania","MRT",1987,1578,"AFRO",NA,0.0640050697084918,101,0.0772305685246079,0.0524322347017023
"Mauritania","MRT",1988,575,"AFRO",NA,0.0660869565217391,38,0.089583973613764,0.0471879591779722
"Mauritania","MRT",1989,700,"AFRO",NA,0.0385714285714286,27,0.0556253529302103,0.0255699410889073
"Mauritania","MRT",1996,4534,"AFRO",NA,0.0326422584913983,148,0.038235165059828,0.0276625079253876
"Mauritania","MRT",1997,462,"AFRO",NA,0.0151515151515152,7,0.0309676076370755,0.00611282877423865
"Mauritania","MRT",2002,80,"AFRO",NA,0,0,0.0450640350676923,0
"Mauritania","MRT",2003,34,"AFRO",NA,0.235294117647059,8,0.411707841907167,0.107461815775008
"Mauritania","MRT",2005,4132,"AFRO",NA,0.0169409486931268,70,0.021355982534942,0.0132294916901902
"Mauritania","MRT",2006,25,"AFRO",NA,0,0,0.137185171530713,0
"Mauritania","MRT",2007,3,"AFRO",NA,0,0,0.707598226178713,0
"Mauritania","MRT",2011,46,"AFRO",NA,0.0652173913043478,3,0.178964388872751,0.0136567719134456
"Mauritius","MUS",2005,0,"AFRO",NA,NA,0,NA,NA
"Mauritius","MUS",2006,0,"AFRO",NA,NA,0,NA,NA
"Mozambique","MOZ",1973,453,"AFRO",NA,0.19205298013245,87,0.231397966895981,0.156785961736995
"Mozambique","MOZ",1974,1018,"AFRO",NA,0.135559921414538,138,0.15813461500834,0.115117846317916
"Mozambique","MOZ",1975,11,"AFRO",NA,0.272727272727273,3,0.609742559572421,0.0602177341729066
"Mozambique","MOZ",1976,3,"AFRO",NA,0.666666666666667,2,0.991596241340387,0.0942993240502461
"Mozambique","MOZ",1977,18,"AFRO",NA,0.166666666666667,3,0.414177491394774,0.0357850831215747
"Mozambique","MOZ",1979,4564,"AFRO",NA,0.119851007887818,547,0.129627196201047,0.110564206831972
"Mozambique","MOZ",1980,1212,"AFRO",NA,0.0701320132013201,85,0.0859915591205362,0.0563998272979049
"Mozambique","MOZ",1981,1753,"AFRO",NA,0.0752994865944096,132,0.0886618078447646,0.0633807716417181
"Mozambique","MOZ",1982,2301,"AFRO",NA,0.086484137331595,199,0.0987194496127323,0.0753142697045305
"Mozambique","MOZ",1983,10745,"AFRO",NA,0.0416007445323406,447,0.0455489554970309,0.0379034628334793
"Mozambique","MOZ",1984,521,"AFRO",NA,0.0211132437619962,11,0.0374628675947689,0.0105856484235621
"Mozambique","MOZ",1985,3,"AFRO",NA,0,0,0.707598226178713,0
"Mozambique","MOZ",1986,1,"AFRO",NA,0,0,0.975,0
"Mozambique","MOZ",1989,371,"AFRO",NA,0.032345013477089,12,0.0558181910675821,0.0168226474941797
"Mozambique","MOZ",1990,4152,"AFRO",NA,0.0467244701348748,194,0.0535906973403231,0.0405055233979792
"Mozambique","MOZ",1991,7847,"AFRO",NA,0.0417994137887091,328,0.0464645376566613,0.0374786361130223
"Mozambique","MOZ",1992,30802,"AFRO",NA,0.0236023634828907,727,0.0253595205016776,0.0219358631137815
"Mozambique","MOZ",1993,19803,"AFRO",NA,0.0256021814876534,507,0.0278981525823178,0.0234469699043349
"Mozambique","MOZ",1994,692,"AFRO",NA,0.0390173410404624,27,0.0562626227585279,0.02586734028408
"Mozambique","MOZ",1996,0,"AFRO",NA,NA,0,NA,NA
"Mozambique","MOZ",1997,8739,"AFRO",NA,0.0296372582675363,259,0.0334105640923535,0.0261820546300224
"Mozambique","MOZ",1998,42672,"AFRO",NA,0.031706974128234,1353,0.0334133654434099,0.0300646982078054
"Mozambique","MOZ",1999,44329,"AFRO",NA,0.0269349635678675,1194,0.028484650398943,0.0254476599956653
"Mozambique","MOZ",2000,17649,"AFRO",NA,0.0134851832965041,238,0.0152976711435773,0.0118357434694847
"Mozambique","MOZ",2001,8794,"AFRO",NA,0.0115988173754833,102,0.0140626690832022,0.00946707288555756
"Mozambique","MOZ",2002,24375,"AFRO",NA,0.0140307692307692,342,0.015587183645835,0.0125918674564797
"Mozambique","MOZ",2003,13758,"AFRO",NA,0.00741386829481029,102,0.00899278395619552,0.00604905018466151
"Mozambique","MOZ",2004,20080,"AFRO",NA,0.00547808764940239,110,0.00659886122648799,0.00450440989724521
"Mozambique","MOZ",2005,2226,"AFRO",NA,0.0107816711590297,24,0.0160000424778476,0.00691989510341708
"Mozambique","MOZ",2006,6306,"AFRO",NA,0.0045987947986045,29,0.00659800972542488,0.00308198334715357
"Mozambique","MOZ",2007,2622,"AFRO",NA,0.0083905415713196,22,0.0126759721415838,0.00526556267814188
"Mozambique","MOZ",2008,9087,"AFRO",NA,0.0112248266754705,102,0.0136097815341593,0.00916151650369658
"Mozambique","MOZ",2009,19679,"AFRO",NA,0.00787641648457747,155,0.0092124082762447,0.00668907687942385
"Mozambique","MOZ",2010,7430,"AFRO",NA,0.0157469717362046,117,0.018842758176437,0.0130401178175204
"Mozambique","MOZ",2011,1279,"AFRO",NA,0.00390930414386239,5,0.00909924981770716,0.00127052161194496
"Mozambique","MOZ",2012,647,"AFRO",NA,0.0108191653786708,7,0.0221639193553004,0.0043606222076082
"Mozambique","MOZ",2013,1869,"AFRO",NA,0.0101658640984484,19,0.0158299150185301,0.00613129798251306
"Mozambique","MOZ",2014,480,"AFRO",NA,0.00208333333333333,1,0.011552464158798,5.27440422846936e-05
"Mozambique","MOZ",2015,8739,"AFRO",NA,0.00732349239043369,64,0.00934244100570458,0.00564441703652167
"Mozambique","MOZ",2016,883,"AFRO",NA,0.00226500566251416,2,0.00815780870553762,0.000274420493412876
"Mozambique","MOZ",2017,5892,"AFRO",NA,0.00169721656483367,10,0.00311901951401673,0.000814171909106209
"Mozambique","MOZ",2018,910,"AFRO",NA,0,0,0.00404550847944627,0
"Mozambique","MOZ",2019,7010,"AFRO",NA,0.00114122681883024,8,0.00224742678073877,0.000492825418422525
"Mozambique","MOZ",2020,3787,"AFRO",NA,0.00105624504885133,4,0.00270217888120763,0.000287863837689018
"Mozambique","MOZ",2021,5072,"AFRO",NA,0.0041403785488959,21,0.0063220808042937,0.00256473108111565
"Namibia","NAM",2005,0,"AFRO",NA,NA,0,NA,NA
"Namibia","NAM",2006,185,"AFRO",NA,0.027027027027027,5,0.0619420330779562,0.00883260823258439
"Namibia","NAM",2007,14,"AFRO",NA,0,0,0.231635761650116,0
"Namibia","NAM",2008,3496,"AFRO",NA,0.0108695652173913,38,0.0148890799214019,0.00770311451165635
"Namibia","NAM",2009,159,"AFRO",NA,0.0188679245283019,3,0.0541479220245001,0.00390805033682471
"Namibia","NAM",2013,3,"AFRO",NA,0,0,0.707598226178713,0
"Namibia","NAM",2014,485,"AFRO",NA,0.0268041237113402,13,0.0453997382598671,0.0143475774891305
"Niger","NER",1970,16,"AFRO",NA,0.5,8,0.753489888509425,0.246510111490575
"Niger","NER",1971,9265,"AFRO",NA,0.252995143011333,2344,0.2619779451642,0.244167885654984
"Niger","NER",1972,51,"AFRO",NA,0.235294117647059,12,0.374930508359859,0.127908100251828
"Niger","NER",1973,121,"AFRO",NA,0.132231404958678,16,0.20583822427977,0.0775097894548599
"Niger","NER",1974,286,"AFRO",NA,0.262237762237762,75,0.317264006156663,0.21221277594535
"Niger","NER",1981,7,"AFRO",NA,0,0,0.409616397225003,0
"Niger","NER",1984,3788,"AFRO",NA,0.0813093980992608,308,0.0904717614270802,0.07279937208652
"Niger","NER",1989,166,"AFRO",NA,0.132530120481928,22,0.193751812649187,0.0849554514504654
"Niger","NER",1991,3238,"AFRO",NA,0.113341568869673,367,0.124765903975658,0.102621023594376
"Niger","NER",1994,732,"AFRO",NA,0.113387978142077,83,0.138614343504126,0.0913311123402699
"Niger","NER",1995,264,"AFRO",NA,0.0568181818181818,15,0.0919822621763553,0.0321458875012162
"Niger","NER",1996,3957,"AFRO",NA,0.0520596411422795,206,0.0594453681609185,0.0453446591582843
"Niger","NER",1997,259,"AFRO",NA,0.0501930501930502,13,0.084302340196739,0.026992967112435
"Niger","NER",1999,1186,"AFRO",NA,0.0716694772344014,85,0.0878601953241778,0.0576449873324959
"Niger","NER",2000,225,"AFRO",NA,0.168888888888889,38,0.22436236684429,0.122373932755055
"Niger","NER",2001,81,"AFRO",NA,0.0123456790123457,1,0.0668756209322108,0.00031251668715383
"Niger","NER",2002,236,"AFRO",NA,0.0508474576271186,12,0.0871351693910155,0.0265462846553402
"Niger","NER",2003,292,"AFRO",NA,0.0376712328767123,11,0.0664033210540113,0.0189527506690545
"Niger","NER",2004,2178,"AFRO",NA,0.0261707988980716,57,0.0337756501099098,0.0198803996787367
"Niger","NER",2005,553,"AFRO",NA,0.0994575045207957,55,0.127487170334671,0.0758061828701113
"Niger","NER",2006,1232,"AFRO",NA,0.0657467532467532,81,0.0810575354339673,0.0525518280812722
"Niger","NER",2007,24,"AFRO",NA,0.0833333333333333,2,0.269972801557604,0.0102563412812502
"Niger","NER",2008,972,"AFRO",NA,0.0720164609053498,70,0.0901154320559406,0.0565673086949808
"Niger","NER",2010,1154,"AFRO",NA,0.0571923743500867,66,0.0721912328078315,0.0445052125262483
"Niger","NER",2011,2324,"AFRO",NA,0.0258175559380379,60,0.0331086406141469,0.0197580099748866
"Niger","NER",2012,5284,"AFRO",NA,0.0208175624526874,110,0.0250369864609852,0.0171398053008265
"Niger","NER",2013,585,"AFRO",NA,0.0222222222222222,13,0.0377009044742763,0.0118842043318596
"Niger","NER",2014,2059,"AFRO",NA,0.0388538125303545,80,0.0481257031493052,0.030926593539432
"Niger","NER",2015,51,"AFRO",NA,0.0784313725490196,4,0.188806006942538,0.021783562056269
"Niger","NER",2016,38,"AFRO",NA,0.157894736842105,6,0.312533608291905,0.0602297279173847
"Niger","NER",2018,3900,"AFRO",NA,0.02,78,0.0248987921064494,0.0158404730461016
"Niger","NER",2021,5591,"AFRO",NA,0.0296905741370059,166,0.0344818296467218,0.0253989578227709
"Nigeria","NGA",1970,15,"AFRO",NA,0.266666666666667,4,0.551003241036971,0.0778715462910436
"Nigeria","NGA",1971,22931,"AFRO",NA,0.128428764554533,2945,0.132828009567909,0.124123936740936
"Nigeria","NGA",1972,1363,"AFRO",NA,0.070432868672047,96,0.0853324029755894,0.0574200020663469
"Nigeria","NGA",1973,157,"AFRO",NA,0.171974522292994,27,0.240261497322038,0.116497043500272
"Nigeria","NGA",1975,38,"AFRO",NA,0.0263157894736842,1,0.13809902979242,0.000666036204202366
"Nigeria","NGA",1976,112,"AFRO",NA,0.223214285714286,25,0.311628567825246,0.149962415214835
"Nigeria","NGA",1977,376,"AFRO",NA,0.0265957446808511,10,0.048365506980211,0.0128257732305652
"Nigeria","NGA",1978,197,"AFRO",NA,0.101522842639594,20,0.152434470300463,0.0631232812122415
"Nigeria","NGA",1979,293,"AFRO",NA,0.0136518771331058,4,0.0345834259993377,0.0037318704419404
"Nigeria","NGA",1980,138,"AFRO",NA,0.181159420289855,25,0.255702960897173,0.12080195171648
"Nigeria","NGA",1981,107,"AFRO",NA,0.168224299065421,18,0.25277473679453,0.10285656585747
"Nigeria","NGA",1982,248,"AFRO",NA,0.0725806451612903,18,0.112284600314881,0.0435807159983982
"Nigeria","NGA",1983,178,"AFRO",NA,0.0112359550561798,2,0.0399968019101824,0.00136363457100266
"Nigeria","NGA",1984,1667,"AFRO",NA,0.110977804439112,185,0.12704610634307,0.0962944193065497
"Nigeria","NGA",1985,30,"AFRO",NA,0,0,0.115703308222028,0
"Nigeria","NGA",1986,91,"AFRO",NA,0.252747252747253,23,0.354727595580672,0.167455081404909
"Nigeria","NGA",1987,1290,"AFRO",NA,0.086046511627907,111,0.102697244335522,0.071312649917342
"Nigeria","NGA",1988,137,"AFRO",NA,0.072992700729927,10,0.130139346914934,0.0355563104976268
"Nigeria","NGA",1989,1078,"AFRO",NA,0.0565862708719852,61,0.072097276704222,0.0435569930993051
"Nigeria","NGA",1991,59478,"AFRO",NA,0.12868623692794,7654,0.131403826667805,0.126004933472025
"Nigeria","NGA",1992,8687,"AFRO",NA,0.0789685737308622,686,0.084839720837918,0.0733816927031366
"Nigeria","NGA",1993,4160,"AFRO",NA,0.0639423076923077,266,0.0718080784962946,0.0566959909675092
"Nigeria","NGA",1994,2859,"AFRO",NA,0.109478838754809,313,0.121501178940888,0.0982626736731293
"Nigeria","NGA",1995,1059,"AFRO",NA,0.0821529745042493,87,0.100349757738303,0.066321984205132
"Nigeria","NGA",1996,12374,"AFRO",NA,0.0964118312590916,1193,0.10174806916687,0.091266310088652
"Nigeria","NGA",1997,1322,"AFRO",NA,0.101361573373676,134,0.118905326444212,0.085614474468005
"Nigeria","NGA",1998,3464,"AFRO",NA,0.0539838337182448,187,0.0620383810633808,0.0466930547264105
"Nigeria","NGA",1999,26358,"AFRO",NA,0.0791031185977692,2085,0.0824270258857072,0.0758723534430735
"Nigeria","NGA",2000,2799,"AFRO",NA,0.0153626295105395,43,0.020638100401145,0.0111397358847979
"Nigeria","NGA",2001,2312,"AFRO",NA,0.0514705882352941,119,0.061277600670442,0.0428211183375444
"Nigeria","NGA",2002,5429,"AFRO",NA,0.0283661816172407,154,0.0331358540356952,0.0241129929492453
"Nigeria","NGA",2003,1933,"AFRO",NA,0.0450077599586136,87,0.0552229814447193,0.0362037592766949
"Nigeria","NGA",2004,3186,"AFRO",NA,0.0580665411173886,185,0.0667584065336155,0.0501976077426043
"Nigeria","NGA",2005,4477,"AFRO",NA,0.0388653115925843,174,0.0449472400609625,0.0333948462500624
"Nigeria","NGA",2006,2028,"AFRO",NA,0.0626232741617357,127,0.0740618261740363,0.0524704282043951
"Nigeria","NGA",2007,1661,"AFRO",NA,0.028898254063817,48,0.0381338001791454,0.0213824901882509
"Nigeria","NGA",2008,5410,"AFRO",NA,0.0456561922365989,247,0.0515610568851547,0.0402479527089257
"Nigeria","NGA",2009,13691,"AFRO",NA,0.0314805346578044,431,0.0345433159605358,0.02861908345742
"Nigeria","NGA",2010,44456,"AFRO",NA,0.0385099874032752,1712,0.0403403478133646,0.0367402153306329
"Nigeria","NGA",2011,23377,"AFRO",NA,0.031740599734782,742,0.0340682939845518,0.029530305433798
"Nigeria","NGA",2012,597,"AFRO",NA,0.0301507537688442,18,0.047233699144844,0.0179651103496497
"Nigeria","NGA",2013,6600,"AFRO",NA,0.0346969696969697,229,0.0393985272457195,0.0304126211483221
"Nigeria","NGA",2014,35996,"AFRO",NA,0.0209745527280809,755,0.0225080323961416,0.0195190575483583
"Nigeria","NGA",2015,5290,"AFRO",NA,0.0351606805293006,186,0.0404818640266805,0.0303607195257743
"Nigeria","NGA",2016,768,"AFRO",NA,0.0416666666666667,32,0.0583142203902529,0.0286715946677968
"Nigeria","NGA",2017,12174,"AFRO",NA,0.023656973878758,288,0.0265143605807117,0.0210305889799268
"Nigeria","NGA",2018,45037,"AFRO",NA,0.0185625152652264,836,0.0198516737829411,0.0173359617372876
"Nigeria","NGA",2019,2486,"AFRO",NA,0.0172968624296058,43,0.0232286912440021,0.0125453832408412
"Nigeria","NGA",2020,596,"AFRO",NA,0.0788590604026846,47,0.10348762608262,0.0585156295009989
"Nigeria","NGA",2021,111062,"AFRO",NA,0.0324503430516288,3604,0.0335092353222571,0.0314159587994049
"Rwanda","RWA",1978,838,"AFRO",NA,0.0572792362768496,48,0.075229726483735,0.0425315712103855
"Rwanda","RWA",1979,5,"AFRO",NA,0,0,0.521823750104981,0
"Rwanda","RWA",1980,30,"AFRO",NA,0.133333333333333,4,0.307218350276127,0.0375534963383633
"Rwanda","RWA",1981,24,"AFRO",NA,0.0416666666666667,1,0.211201683456973,0.00105435244546975
"Rwanda","RWA",1982,201,"AFRO",NA,0.0099502487562189,2,0.0354795875540821,0.00120730101149297
"Rwanda","RWA",1983,54,"AFRO",NA,0.0925925925925926,5,0.20300154718629,0.0307527852675231
"Rwanda","RWA",1984,161,"AFRO",NA,0.0807453416149068,13,0.134118996072401,0.0436938907739893
"Rwanda","RWA",1985,21,"AFRO",NA,0,0,0.16109761521908,0
"Rwanda","RWA",1986,226,"AFRO",NA,0.0309734513274336,7,0.0627731839330473,0.0125418356483527
"Rwanda","RWA",1987,101,"AFRO",NA,0.0594059405940594,6,0.124826436644333,0.022110572409418
"Rwanda","RWA",1988,70,"AFRO",NA,0.0428571428571429,3,0.120178605326587,0.0089269040776589
"Rwanda","RWA",1989,1,"AFRO",NA,0,0,0.975,0
"Rwanda","RWA",1991,679,"AFRO",NA,0.0515463917525773,35,0.0709624273682693,0.0361630576588119
"Rwanda","RWA",1992,503,"AFRO",NA,0.0695825049701789,35,0.0954464817774962,0.0489420494875395
"Rwanda","RWA",1993,568,"AFRO",NA,0.0598591549295775,34,0.0826457423556144,0.0418067070898901
"Rwanda","RWA",1994,10,"AFRO",NA,0,0,0.308497107818761,0
"Rwanda","RWA",1995,3,"AFRO",NA,0,0,0.707598226178713,0
