"iso_code","year","pop_density"
"DOM",1976,107.232539846823
"DOM",1977,110.027799627406
"DOM",1978,112.852038915338
"DOM",1979,115.704616021528
"DOM",1980,118.589049886152
"DOM",1981,121.474912026496
"DOM",1982,124.345145932519
"DOM",1983,127.245870420203
"DOM",1984,130.180914924446
"DOM",1985,133.1070999793
"DOM",1986,136.021693231215
"DOM",1987,138.946698406127
"DOM",1988,141.911281308218
"DOM",1989,144.945042434279
"DOM",1990,148.026619747464
"DOM",1991,151.104388325398
"DOM",1992,154.160091078452
"DOM",1993,157.204967915545
"DOM",1994,160.250341544194
"DOM",1995,163.28120471952
"DOM",1996,166.278079072656
"DOM",1997,169.200538190851
"DOM",1998,172.021569033326
"DOM",1999,174.833533429932
"DOM",2000,177.689712274891
"DOM",2001,180.506789484579
"DOM",2002,183.238149451459
"DOM",2003,185.895673773546
"DOM",2004,188.468060442972
"DOM",2005,190.954957565721
"DOM",2006,193.359200993583
"DOM",2007,195.728793210515
"DOM",2008,198.160422272821
"DOM",2009,200.688573794245
"DOM",2010,203.274166839164
"DOM",2011,205.870854895467
"DOM",2012,208.453963982612
"DOM",2013,211.008755951149
"DOM",2014,213.527799627406
"DOM",2015,215.997288346098
"DOM",2016,218.410888014904
"DOM",2017,220.799896501759
"DOM",2018,223.18470296005
"DOM",2019,226.026774543851
"DOM",2020,228.397349102723
"DOM",2021,230.786990834893
"DOM",2022,233.012351959686
"DOM",2023,NA
"DOM",2024,NA
"DZA",1960,NA
"DZA",1961,4.88251572379857
"DZA",1962,4.95468481026476
"DZA",1963,5.03082536296993
"DZA",1964,5.11382980510047
"DZA",1965,5.19199240891113
"DZA",1966,5.286080344622
"DZA",1967,5.40618119526061
"DZA",1968,5.53066833491481
"DZA",1969,5.65803152317213
"DZA",1970,5.78724755850765
"DZA",1971,5.91959491800112
"DZA",1972,6.05736646317398
"DZA",1973,6.20183017457825
"DZA",1974,6.35396894707231
"DZA",1975,6.58283271893658
"DZA",1976,6.88957232947341
"DZA",1977,7.14435412765457
"DZA",1978,7.35049753541528
"DZA",1979,7.57288998799197
"DZA",1980,7.81242872857659
"DZA",1981,8.07002611536104
"DZA",1982,8.34362608848993
"DZA",1983,8.63155298227346
"DZA",1984,8.93127251505202
"DZA",1985,9.24053171210963
"DZA",1986,9.54995045638903
"DZA",1987,9.84306599376926
"DZA",1988,10.1226565452148
"DZA",1989,10.3934455482127
"DZA",1990,10.6543157523491
"DZA",1991,10.9113202952463
"DZA",1992,11.1803001167214
"DZA",1993,11.4525716492984
"DZA",1994,11.7087839142812
"DZA",1995,11.9535259936013
"DZA",1996,12.1898460789171
"DZA",1997,12.4191981492522
"DZA",1998,12.6185616398096
"DZA",1999,12.7949960952917
"DZA",2000,12.9753428165963
"DZA",2001,13.1547612249868
"DZA",2002,13.3309408247752
"DZA",2003,13.5093746588628
"DZA",2004,13.6993483755574
"DZA",2005,13.9012860345798
"DZA",2006,14.1172025493967
"DZA",2007,14.3548061501255
"DZA",2008,14.6182878903659
"DZA",2009,14.901057630136
"DZA",2010,15.1940329339055
"DZA",2011,15.4942924080714
"DZA",2012,15.8061610419273
"DZA",2013,16.1286164736705
"DZA",2014,16.4606678310815
"DZA",2015,16.8026368106356
"DZA",2016,17.1516218598076
"DZA",2017,17.5037080018356
"DZA",2018,17.846203680417
"DZA",2019,18.177688506013
"DZA",2020,18.4915534476671
"DZA",2021,18.7934368178572
"DZA",2022,19.0941790060296
"DZA",2023,NA
"DZA",2024,NA
"EAP",1960,NA
"EAP",1961,56.2440862310045
"EAP",1962,56.9938805095436
"EAP",1963,58.4596129414923
"EAP",1964,59.9024102285056
"EAP",1965,61.3835701535728
"EAP",1966,63.073312277708
"EAP",1967,64.7187781667224
"EAP",1968,66.4287543793872
"EAP",1969,68.2478816712819
"EAP",1970,70.1152491384709
"EAP",1971,72.0153676132851
"EAP",1972,73.8069881184924
"EAP",1973,75.5367516938697
"EAP",1974,77.168174040904
"EAP",1975,78.6432997282581
"EAP",1976,80.009200025849
"EAP",1977,81.2892200990968
"EAP",1978,82.5749959100718
"EAP",1979,83.885249998596
"EAP",1980,85.1783410680907
"EAP",1981,86.5127911239082
"EAP",1982,87.9954870996673
"EAP",1983,89.4959049368711
"EAP",1984,90.9341163529612
"EAP",1985,92.4081127764634
"EAP",1986,93.9646790146818
"EAP",1987,95.6133383126439
"EAP",1988,97.2879824011934
"EAP",1989,98.9248616050217
"EAP",1990,100.535057936284
"EAP",1991,102.084431681698
"EAP",1992,103.552385359422
"EAP",1993,104.979972597312
"EAP",1994,106.401816724747
"EAP",1995,107.806004031883
"EAP",1996,109.189598881152
"EAP",1997,110.563705097459
"EAP",1998,111.884689108183
"EAP",1999,113.102191116692
"EAP",2000,113.8692161427
"EAP",2001,114.948848125012
"EAP",2002,115.979292636256
"EAP",2003,116.915793940812
"EAP",2004,117.873684186311
"EAP",2005,118.803384208304
"EAP",2006,119.728065264991
"EAP",2007,120.679234154656
"EAP",2008,121.624879230522
"EAP",2009,122.545457709395
"EAP",2010,123.455331524104
"EAP",2011,124.425348644058
"EAP",2012,125.517256762924
"EAP",2013,126.602516818691
"EAP",2014,127.633880213556
"EAP",2015,128.613801730869
"EAP",2016,129.581742367703
"EAP",2017,130.567654797603
"EAP",2018,131.409868337961
"EAP",2019,132.134925461608
"EAP",2020,132.732163470285
"EAP",2021,133.025368143379
"EAP",2022,133.338264665834
"EAP",2023,NA
"EAP",2024,NA
"EAR",1960,NA
"EAR",1961,31.9523570799024
"EAR",1962,32.7865022087954
"EAR",1963,33.6403446795254
"EAR",1964,34.5185183667248
"EAR",1965,35.3940942494252
"EAR",1966,36.2686255658929
"EAR",1967,37.1795426007768
"EAR",1968,38.1154291749494
"EAR",1969,39.0667559235298
"EAR",1970,40.0445705461567
"EAR",1971,41.0145736928816
"EAR",1972,42.0066503197381
"EAR",1973,43.0564238182156
"EAR",1974,44.1347122632381
"EAR",1975,45.2408866353582
"EAR",1976,46.3697348669065
"EAR",1977,47.5179495301347
"EAR",1978,48.6779732329471
"EAR",1979,49.8871299171422
"EAR",1980,51.1652304849665
"EAR",1981,52.5197756441506
"EAR",1982,53.9154647136708
"EAR",1983,55.3158317863087
"EAR",1984,56.7352863921143
"EAR",1985,58.173541748207
"EAR",1986,59.6317853857592
"EAR",1987,61.110675430182
"EAR",1988,62.6059258867397
"EAR",1989,64.1080740774071
"EAR",1990,65.7013847702685
"EAR",1991,67.2381124044307
"EAR",1992,66.52705681588
"EAR",1993,65.9018659287672
"EAR",1994,67.2451056269066
"EAR",1995,68.6020351963045
"EAR",1996,70.0379870269331
"EAR",1997,71.4789514064926
"EAR",1998,72.9620679002566
"EAR",1999,74.368824660604
"EAR",2000,75.6044104013335
"EAR",2001,77.017662871189
"EAR",2002,78.3909683143576
"EAR",2003,79.7530261092754
"EAR",2004,80.8325051329444
"EAR",2005,82.2031159963338
"EAR",2006,83.5796772703463
"EAR",2007,84.9538936563716
"EAR",2008,86.317587643204
"EAR",2009,87.6854105545023
"EAR",2010,89.0525525332427
"EAR",2011,90.4444620157787
"EAR",2012,91.8072245321802
"EAR",2013,93.1523170525683
"EAR",2014,94.4506290925745
"EAR",2015,95.7429697331358
"EAR",2016,97.0256299345761
"EAR",2017,98.2755925064534
"EAR",2018,99.4817619661395
"EAR",2019,100.705896897962
"EAR",2020,101.937460447807
"EAR",2021,102.970775558914
"EAR",2022,104.215136704616
"EAR",2023,NA
"EAR",2024,NA
"EAS",1960,NA
"EAS",1961,42.8243776937372
"EAS",1962,43.417369077459
"EAS",1963,44.4781442954526
"EAS",1964,45.5256765625437
"EAS",1965,46.6003534419671
"EAS",1966,47.8035888095833
"EAS",1967,48.9680633461355
"EAS",1968,50.1880973078386
"EAS",1969,51.4902598883327
"EAS",1970,52.8247479808713
"EAS",1971,54.2239545671647
"EAS",1972,55.5101192952027
"EAS",1973,56.7553438387992
"EAS",1974,57.93971211192
"EAS",1975,59.011418960043
"EAS",1976,59.9998304416442
"EAS",1977,60.9285405832372
"EAS",1978,61.8580310667929
"EAS",1979,62.8085454269127
"EAS",1980,63.743161244751
"EAS",1981,64.7075305525503
"EAS",1982,65.7685935389348
"EAS",1983,66.8344723839886
"EAS",1984,67.8552457450409
"EAS",1985,68.8887528439268
"EAS",1986,69.9699180915231
"EAS",1987,71.112093109188
"EAS",1988,72.2694507984146
"EAS",1989,73.4033776165402
"EAS",1990,74.5158993955054
"EAS",1991,75.5947788854128
"EAS",1992,76.6148301518936
"EAS",1993,77.6061499544607
"EAS",1994,78.5952845794271
"EAS",1995,79.570537572471
"EAS",1996,80.5401201655651
"EAS",1997,81.4926451914519
"EAS",1998,82.4098541122911
"EAS",1999,83.2488948541733
"EAS",2000,83.8610283923368
"EAS",2001,84.6180209072522
"EAS",2002,85.3339979051621
"EAS",2003,85.9898625903736
"EAS",2004,86.6447901055722
"EAS",2005,87.2821829617991
"EAS",2006,87.9299461993076
"EAS",2007,88.5992481515687
"EAS",2008,89.2704344580735
"EAS",2009,89.9112402589462
"EAS",2010,90.541816346644
"EAS",2011,91.2047609541949
"EAS",2012,91.9505053157009
"EAS",2013,92.6875501269335
"EAS",2014,93.3939861708619
"EAS",2015,94.0667650140412
"EAS",2016,94.6937276463779
"EAS",2017,95.3640917843833
"EAS",2018,95.9404015370252
"EAS",2019,96.4384403820969
"EAS",2020,96.8326589374524
"EAS",2021,97.0062255590139
"EAS",2022,97.3352488628978
"EAS",2023,NA
"EAS",2024,NA
"ECA",1960,NA
"ECA",1961,165.135472943302
"ECA",1962,168.626549816193
"ECA",1963,172.123795842064
"ECA",1964,175.619447197722
"ECA",1965,179.000253440899
"ECA",1966,182.391539841662
"ECA",1967,185.799760360338
"ECA",1968,189.174282022007
"ECA",1969,192.543249313075
"ECA",1970,195.624785767161
"ECA",1971,198.773686059496
"ECA",1972,202.061460672748
"ECA",1973,205.263527094338
"ECA",1974,208.426049207684
"ECA",1975,211.528371579489
"ECA",1976,214.696887193707
"ECA",1977,217.967928434312
"ECA",1978,221.215817472366
"ECA",1979,224.300848148752
"ECA",1980,227.481314379634
"ECA",1981,230.538768929651
"ECA",1982,233.708404953389
"ECA",1983,237.105233178174
"ECA",1984,240.587393197245
"ECA",1985,244.062576063636
"ECA",1986,247.600442894245
"ECA",1987,251.175014742231
"ECA",1988,254.683430987541
"ECA",1989,258.124794549766
"ECA",1990,261.235920856179
"ECA",1991,263.690342898009
"ECA",1992,36.5776347193051
"ECA",1993,36.8125941141167
"ECA",1994,36.9738623670494
"ECA",1995,37.1094210142709
"ECA",1996,37.2625505001845
"ECA",1997,37.3781832481362
"ECA",1998,37.4538628825115
"ECA",1999,37.5383789379248
"ECA",2000,37.626909919613
"ECA",2001,37.7906336394161
"ECA",2002,37.9569308172028
"ECA",2003,38.1291367114004
"ECA",2004,38.3037299989495
"ECA",2005,38.4664499428411
"ECA",2006,37.9881837868454
"ECA",2007,38.0901944390934
"ECA",2008,38.3457160529815
"ECA",2009,38.6382318064592
"ECA",2010,38.9526977500834
"ECA",2011,39.2717248462357
"ECA",2012,39.5978151920852
"ECA",2013,39.9477457084208
"ECA",2014,40.3161940532643
"ECA",2015,40.6415645299716
"ECA",2016,41.009887481879
"ECA",2017,41.3688944856409
"ECA",2018,41.7277928443903
"ECA",2019,42.1008873642512
"ECA",2020,42.4283608159113
"ECA",2021,42.6866327239292
"ECA",2022,42.4584548403521
"ECA",2023,NA
"ECA",2024,NA
"ECS",1960,NA
"ECS",1961,123.204193526367
"ECS",1962,124.625743143969
"ECS",1963,126.056677935125
"ECS",1964,127.491803966699
"ECS",1965,128.882656074399
"ECS",1966,130.115789138788
"ECS",1967,131.338456046378
"ECS",1968,132.521936432313
"ECS",1969,133.691023127992
"ECS",1970,134.727111232869
"ECS",1971,135.768535498289
"ECS",1972,136.916734094095
"ECS",1973,138.019541062751
"ECS",1974,139.072824836375
"ECS",1975,140.085201561651
"ECS",1976,141.097488565233
"ECS",1977,142.100781234283
"ECS",1978,143.092682399404
"ECS",1979,144.06143962665
"ECS",1980,145.066817322489
"ECS",1981,146.012057749635
"ECS",1982,146.870487959517
"ECS",1983,147.728786488196
"ECS",1984,148.623993905418
"ECS",1985,149.53907887377
"ECS",1986,150.480330058803
"ECS",1987,151.439733670125
"ECS",1988,152.407927867651
"ECS",1989,153.398645255709
"ECS",1990,154.202912697781
"ECS",1991,154.907456617165
"ECS",1992,31.4464294964121
"ECS",1993,31.4121033447174
"ECS",1994,31.4973795171741
"ECS",1995,31.5662282982719
"ECS",1996,31.6242403769146
"ECS",1997,31.5901279803246
"ECS",1998,31.623286561726
"ECS",1999,31.6516555470347
"ECS",2000,31.6482198871248
"ECS",2001,31.6936601092451
"ECS",2002,31.7535867871872
"ECS",2003,31.8349005322121
"ECS",2004,31.9257360433002
"ECS",2005,32.0150709700291
"ECS",2006,31.995055066888
"ECS",2007,32.0837040137056
"ECS",2008,32.2130377101972
"ECS",2009,32.3373974232148
"ECS",2010,32.451384703951
"ECS",2011,32.521307397061
"ECS",2012,32.6497081491177
"ECS",2013,32.7991787382541
"ECS",2014,32.956033726099
"ECS",2015,33.1015523158743
"ECS",2016,33.2511660468618
"ECS",2017,33.3853908322848
"ECS",2018,33.5119824132124
"ECS",2019,33.6241863475382
"ECS",2020,33.7121800265421
"ECS",2021,33.7114911867348
"ECS",2022,33.7231954793762
"ECS",2023,NA
"ECS",2024,NA
"ECU",1960,NA
"ECU",1961,17.0579793382459
"ECU",1962,17.5526260655975
"ECU",1963,18.0671723739344
"ECU",1964,18.6025068631701
"ECU",1965,19.1589474064442
"ECU",1966,19.7361219476954
"ECU",1967,20.3332502528536
"ECU",1968,20.9495737610172
"ECU",1969,21.5837162259789
"ECU",1970,22.2344567259067
"ECU",1971,22.9015026730241
"ECU",1972,23.5841424649617
"ECU",1973,24.2812924432885
"ECU",1974,24.9912332032943
"ECU",1975,25.7125090304869
"ECU",1976,26.4445600346771
"ECU",1977,27.1883362230891
"ECU",1978,27.9445419737032
"ECU",1979,28.7128630255743
"ECU",1980,29.4967381881231
"ECU",1981,30.2951524346193
"ECU",1982,31.1056855945673
"ECU",1983,31.9333080479699
"ECU",1984,32.7798800751337
"ECU",1985,33.6337017771998
"ECU",1986,34.4820040456581
"ECU",1987,35.3247001878341
"ECU",1988,36.1609882964889
"ECU",1989,36.995564224823
"ECU",1990,37.832946828493
"ECU",1991,38.6590810576506
"ECU",1992,39.4817511920243
"ECU",1993,40.291410200838
"ECU",1994,41.0785905216009
"ECU",1995,41.867194047103
"ECU",1996,42.6634518133218
"ECU",1997,43.4587740210952
"ECU",1998,49.3283298437752
"ECU",1999,50.2125744886455
"ECU",2000,51.0919874375906
"ECU",2001,51.9839748751812
"ECU",2002,52.9009180222258
"ECU",2003,53.8424303430504
"ECU",2004,54.7942543082622
"ECU",2005,55.7503744564342
"ECU",2006,56.7165847962635
"ECU",2007,57.6935617651796
"ECU",2008,58.6857867611532
"ECU",2009,59.6954179416975
"ECU",2010,60.7050048316959
"ECU",2011,61.7097237880496
"ECU",2012,62.700088581092
"ECU",2013,63.6460299565147
"ECU",2014,64.5640360766629
"ECU",2015,65.4945442100177
"ECU",2016,66.4565107102593
"ECU",2017,67.4807497181511
"ECU",2018,68.6485223063295
"ECU",2019,69.8180906748269
"ECU",2020,70.6477089708488
"ECU",2021,71.1968674504751
"ECU",2022,71.7663754227734
"ECU",2023,NA
"ECU",2024,NA
"EGY",1960,NA
"EGY",1961,27.727056105279
"EGY",1962,28.4665357376061
"EGY",1963,29.2248420312422
"EGY",1964,29.9954010748908
"EGY",1965,30.7691737405194
"EGY",1966,31.5500939273695
"EGY",1967,32.3435230297855
"EGY",1968,33.1491476216786
"EGY",1969,33.9661610326988
"EGY",1970,34.7822492340148
"EGY",1971,35.5953267366518
"EGY",1972,36.4240574614496
"EGY",1973,37.2716289115475
"EGY",1974,38.143218644834
"EGY",1975,39.05301823296
"EGY",1976,39.9774544176001
"EGY",1977,40.9351248179215
"EGY",1978,41.9523140288312
"EGY",1979,43.0143432618414
"EGY",1980,44.1513014214677
"EGY",1981,45.353582801748
"EGY",1982,46.6197307750264
"EGY",1983,48.0048239489678
"EGY",1984,49.472433572756
"EGY",1985,50.9668672459692
"EGY",1986,52.4449193831935
"EGY",1987,53.9197699532875
"EGY",1988,55.4399326937566
"EGY",1989,56.9698548395198
"EGY",1990,58.6635370937767
"EGY",1991,60.3033773670199
"EGY",1992,61.7616756240896
"EGY",1993,63.2032558139535
"EGY",1994,64.579425385504
"EGY",1995,65.9527068160129
"EGY",1996,67.334419609222
"EGY",1997,68.7445276005827
"EGY",1998,70.262990607263
"EGY",1999,71.8478617710583
"EGY",2000,73.4173328645336
"EGY",2001,74.9932482796725
"EGY",2002,76.587610628359
"EGY",2003,78.2094007735195
"EGY",2004,79.8407182681199
"EGY",2005,81.4717002360741
"EGY",2006,83.0784097644281
"EGY",2007,84.6614345270983
"EGY",2008,86.2572595308654
"EGY",2009,87.9015882264303
"EGY",2010,89.6037691496308
"EGY",2011,91.5094268923602
"EGY",2012,93.5868210357125
"EGY",2013,95.7693033301522
"EGY",2014,97.9744376914963
"EGY",2015,100.052581244663
"EGY",2016,102.109185795369
"EGY",2017,104.170030639409
"EGY",2018,106.165145411623
"EGY",2019,108.044761665578
"EGY",2020,109.814781254709
"EGY",2021,111.464169973379
"EGY",2022,113.13300517354
"EGY",2023,NA
"EGY",2024,NA
"EMU",1960,NA
"EMU",1961,113.044962340881
"EMU",1962,114.016719038993
"EMU",1963,115.008363253462
"EMU",1964,116.01060446267
"EMU",1965,117.009353584151
"EMU",1966,117.951495370297
"EMU",1967,118.780978846669
"EMU",1968,119.57244059468
"EMU",1969,120.391094740668
"EMU",1970,121.07772042222
"EMU",1971,121.775449673195
"EMU",1972,122.609926706402
"EMU",1973,123.392487095
"EMU",1974,124.079211260453
"EMU",1975,124.687665860633
"EMU",1976,125.225021741873
"EMU",1977,125.731725604195
"EMU",1978,126.252288743498
"EMU",1979,126.77725215824
"EMU",1980,127.342261148981
"EMU",1981,127.854444382664
"EMU",1982,128.175485251782
"EMU",1983,128.443612663468
"EMU",1984,128.651797577227
"EMU",1985,128.888813784095
"EMU",1986,129.202124843255
"EMU",1987,129.554959696527
"EMU",1988,129.990432230164
"EMU",1989,130.555399951701
"EMU",1990,131.158284805678
"EMU",1991,131.706385069333
"EMU",1992,120.130181776519
"EMU",1993,118.476649355909
"EMU",1994,118.836478439087
"EMU",1995,119.127197069057
"EMU",1996,119.40595563186
"EMU",1997,119.68087508602
"EMU",1998,119.933364750271
"EMU",1999,120.233368983324
"EMU",2000,119.105131450003
"EMU",2001,119.518988548357
"EMU",2002,120.075855929327
"EMU",2003,120.698582973127
"EMU",2004,121.372267289116
"EMU",2005,122.0012035141
"EMU",2006,122.593659680587
"EMU",2007,123.220383470453
"EMU",2008,123.840462857545
"EMU",2009,124.240123823467
"EMU",2010,124.467199512913
"EMU",2011,124.203816078806
"EMU",2012,124.455808148179
"EMU",2013,124.804103133553
"EMU",2014,125.220489647796
"EMU",2015,125.607313797119
"EMU",2016,125.938968337871
"EMU",2017,126.219880600761
"EMU",2018,126.492399333536
"EMU",2019,126.620734642634
"EMU",2020,126.792107850345
"EMU",2021,126.846970573241
"EMU",2022,127.410437652607
"EMU",2023,NA
"EMU",2024,NA
"ERI",1960,NA
"ERI",1961,NA
"ERI",1962,NA
"ERI",1963,NA
"ERI",1964,NA
"ERI",1965,NA
"ERI",1966,NA
"ERI",1967,NA
"ERI",1968,NA
"ERI",1969,NA
"ERI",1970,NA
"ERI",1971,NA
"ERI",1972,NA
"ERI",1973,NA
"ERI",1974,NA
"ERI",1975,NA
"ERI",1976,NA
"ERI",1977,NA
"ERI",1978,NA
"ERI",1979,NA
"ERI",1980,NA
"ERI",1981,NA
"ERI",1982,NA
"ERI",1983,NA
"ERI",1984,NA
"ERI",1985,NA
"ERI",1986,NA
"ERI",1987,NA
"ERI",1988,NA
"ERI",1989,NA
"ERI",1990,NA
"ERI",1991,NA
"ERI",1992,NA
"ERI",1993,18.376297029703
"ERI",1994,18.9496534653465
"ERI",1995,20.0521485148515
"ERI",1996,21.073900990099
"ERI",1997,21.3082673267327
"ERI",1998,21.5883069306931
"ERI",1999,21.9087128712871
"ERI",2000,22.2478316831683
"ERI",2001,22.8918712871287
"ERI",2002,23.6928514851485
"ERI",2003,24.6921089108911
"ERI",2004,21.4765054072847
"ERI",2005,21.9889099906246
"ERI",2006,22.3422474247986
"ERI",2007,22.6651485964038
"ERI",2008,23.2643755206101
"ERI",2009,23.8530992984597
"ERI",2010,24.3272910774296
"ERI",2011,24.7626561652109
"ERI",2012,25.0820517513238
"ERI",2013,25.3975905581196
"ERI",2014,25.572294764578
"ERI",2015,25.6468528978016
"ERI",2016,25.8074296058691
"ERI",2017,26.0206072238481
"ERI",2018,26.3695100817645
"ERI",2019,26.7606490641362
"ERI",2020,27.1914115855899
"ERI",2021,27.678123387605
"ERI",2022,28.1677432992466
"ERI",2023,NA
"ERI",2024,NA
"ESP",1960,NA
"ESP",1961,61.5055624474769
"ESP",1962,62.074044579615
"ESP",1963,62.6208551762776
"ESP",1964,63.2462183360679
"ESP",1965,63.9367161551083
"ESP",1966,64.5948097162752
"ESP",1967,65.3946676537677
"ESP",1968,66.2554203849694
"ESP",1969,66.9115490815959
"ESP",1970,67.6588318860299
"ESP",1971,68.4791108087558
"ESP",1972,69.2394033374685
"ESP",1973,70.0086978270439
"ESP",1974,70.7820610305153
"ESP",1975,71.5687608830535
"ESP",1976,72.3378345377024
"ESP",1977,73.0905192777355
"ESP",1978,73.7991672171841
"ESP",1979,74.4511550626576
"ESP",1980,75.0618956093459
"ESP",1981,75.5989088215272
"ESP",1982,76.0541624954951
"ESP",1983,76.4301804056625
"ESP",1984,76.7466842864008
"ESP",1985,77.0252923274067
"ESP",1986,77.2557744674035
"ESP",1987,77.4563811468845
"ESP",1988,77.6208133109082
"ESP",1989,77.7425997116771
"ESP",1990,77.8218044209515
"ESP",1991,78.0201345506968
"ESP",1992,78.403181563351
"ESP",1993,78.8107920871376
"ESP",1994,79.1869053339741
"ESP",1995,79.5371816434406
"ESP",1996,79.8691574563511
"ESP",1997,80.2046071600192
"ESP",1998,80.5372196860484
"ESP",1999,80.8643180362005
"ESP",2000,81.2983246492986
"ESP",2001,81.9433763941266
"ESP",2002,83.0225192369349
"ESP",2003,84.5088139260031
"ESP",2004,85.9848050803317
"ESP",2005,87.4654972049129
"ESP",2006,88.9761493446631
"ESP",2007,90.6149005229308
"ESP",2008,92.1293223736969
"ESP",2009,92.9750651746681
"ESP",2010,93.1519309613808
"ESP",2011,93.5078358806114
"ESP",2012,93.5068371284061
"ESP",2013,93.2009456028468
"ESP",2014,92.9227364506907
"ESP",2015,92.9526859210545
"ESP",2016,93.0492629572988
"ESP",2017,93.2709101549633
"ESP",2018,93.6697920792501
"ESP",2019,94.3508089023978
"ESP",2020,94.815383748924
"ESP",2021,94.8822087969797
"ESP",2022,95.5729827216798
"ESP",2023,NA
"ESP",2024,NA
"EST",1960,NA
"EST",1961,NA
"EST",1962,NA
"EST",1963,NA
"EST",1964,NA
"EST",1965,NA
"EST",1966,NA
"EST",1967,NA
"EST",1968,NA
"EST",1969,NA
"EST",1970,NA
"EST",1971,NA
"EST",1972,NA
"EST",1973,NA
"EST",1974,NA
"EST",1975,NA
"EST",1976,NA
"EST",1977,NA
"EST",1978,NA
"EST",1979,NA
"EST",1980,NA
"EST",1981,NA
"EST",1982,NA
"EST",1983,NA
"EST",1984,NA
"EST",1985,NA
"EST",1986,NA
"EST",1987,NA
"EST",1988,NA
"EST",1989,NA
"EST",1990,NA
"EST",1991,NA
"EST",1992,36.1663364000944
"EST",1993,35.2471809389007
"EST",1994,34.5013918376976
"EST",1995,33.8908704883227
"EST",1996,33.3945270110875
"EST",1997,33.0156876621845
"EST",1998,32.7000707714083
"EST",1999,32.7965086105214
"EST",2000,32.9555319650861
"EST",2001,32.7462845010616
"EST",2002,32.5395140363293
"EST",2003,32.3359282849729
"EST",2004,32.1431941495636
"EST",2005,31.9597782495872
"EST",2006,31.7718801604152
"EST",2007,31.6272705826846
"EST",2008,31.5425807973579
"EST",2009,31.4818353385232
"EST",2010,31.4101203113942
"EST",2011,31.3149091766926
"EST",2012,31.2030195800896
"EST",2013,30.3196917414309
"EST",2014,30.2402806533241
"EST",2015,30.26011042098
"EST",2016,30.2689210950081
"EST",2017,30.816
"EST",2018,30.9234385964912
"EST",2019,31.0385497076023
"EST",2020,31.0999298245614
"EST",2021,31.1329122807018
"EST",2022,31.5665808565411
"EST",2023,NA
"EST",2024,NA
"ETH",1960,NA
"ETH",1961,NA
"ETH",1962,NA
"ETH",1963,NA
"ETH",1964,NA
"ETH",1965,NA
"ETH",1966,NA
"ETH",1967,NA
"ETH",1968,NA
"ETH",1969,NA
"ETH",1970,NA
"ETH",1971,NA
"ETH",1972,NA
"ETH",1973,NA
"ETH",1974,NA
"ETH",1975,NA
"ETH",1976,NA
"ETH",1977,NA
"ETH",1978,NA
"ETH",1979,NA
"ETH",1980,NA
"ETH",1981,NA
"ETH",1982,NA
"ETH",1983,NA
"ETH",1984,NA
"ETH",1985,NA
"ETH",1986,NA
"ETH",1987,NA
"ETH",1988,NA
"ETH",1989,NA
"ETH",1990,NA
"ETH",1991,NA
"ETH",1992,NA
"ETH",1993,53.708891
"ETH",1994,55.611508
"ETH",1995,57.537335
"ETH",1996,59.467635
"ETH",1997,61.404539
"ETH",1998,63.363524
"ETH",1999,65.374561
"ETH",2000,67.411494
"ETH",2001,69.487762
"ETH",2002,71.635517
"ETH",2003,73.832663
"ETH",2004,67.4086372526321
"ETH",2005,69.4377847665754
"ETH",2006,71.5067748631684
"ETH",2007,73.6318622061839
"ETH",2008,75.7983969601131
"ETH",2009,77.9802631357432
"ETH",2010,80.224030211657
"ETH",2011,82.537679592612
"ETH",2012,84.8841807786957
"ETH",2013,87.224157853982
"ETH",2014,89.598740246565
"ETH",2015,92.0367822337439
"ETH",2016,94.5614799764478
"ETH",2017,97.1744352590326
"ETH",2018,99.8298825389562
"ETH",2019,102.552159549746
"ETH",2020,105.370090895445
"ETH",2021,108.224068056306
"ETH",2022,111.100003951899
"ETH",2023,NA
"ETH",2024,NA
"EUU",1960,NA
"EUU",1961,100.330576898561
"EUU",1962,101.172852334612
"EUU",1963,102.043768404536
"EUU",1964,102.937873687143
"EUU",1965,103.793299260677
"EUU",1966,104.608454379055
"EUU",1967,105.399960004514
"EUU",1968,106.144825564758
"EUU",1969,106.881049706115
"EUU",1970,107.487747663298
"EUU",1971,108.085342422271
"EUU",1972,108.820804569126
"EUU",1973,109.528124713742
"EUU",1974,110.192392680442
"EUU",1975,110.828398951275
"EUU",1976,111.413026045933
"EUU",1977,111.957645826657
"EUU",1978,112.477065136434
"EUU",1979,112.978850942405
"EUU",1980,113.502721667683
"EUU",1981,113.987018782687
"EUU",1982,114.338855594433
"EUU",1983,114.641674630596
"EUU",1984,114.899037145004
"EUU",1985,115.167408983254
"EUU",1986,115.480117838475
"EUU",1987,115.81668044116
"EUU",1988,116.194562890637
"EUU",1989,116.629668009176
"EUU",1990,117.025569636408
"EUU",1991,117.360439411027
"EUU",1992,110.237090192566
"EUU",1993,107.096840138439
"EUU",1994,107.363181927473
"EUU",1995,107.567337723468
"EUU",1996,107.740316504384
"EUU",1997,107.904922861374
"EUU",1998,108.050490195819
"EUU",1999,108.229453100552
"EUU",2000,107.43763087465
"EUU",2001,107.593852597114
"EUU",2002,107.872966207453
"EUU",2003,108.243847313831
"EUU",2004,108.657299011667
"EUU",2005,109.051115917482
"EUU",2006,109.423688997011
"EUU",2007,109.793177466731
"EUU",2008,110.161199841018
