"iso_code","year","poverty_ratio"
"LIE",1990,NA
"LIE",1991,NA
"LIE",1992,NA
"LIE",1993,NA
"LIE",1994,NA
"LIE",1995,NA
"LIE",1996,NA
"LIE",1997,NA
"LIE",1998,NA
"LIE",1999,NA
"LIE",2000,NA
"LIE",2001,NA
"LIE",2002,NA
"LIE",2003,NA
"LIE",2004,NA
"LIE",2005,NA
"LIE",2006,NA
"LIE",2007,NA
"LIE",2008,NA
"LIE",2009,NA
"LIE",2010,NA
"LIE",2011,NA
"LIE",2012,NA
"LIE",2013,NA
"LIE",2014,NA
"LIE",2015,NA
"LIE",2016,NA
"LIE",2017,NA
"LIE",2018,NA
"LIE",2019,NA
"LIE",2020,NA
"LIE",2021,NA
"LIE",2022,NA
"LIE",2023,NA
"LIE",2024,NA
"LKA",1960,NA
"LKA",1961,NA
"LKA",1962,NA
"LKA",1963,NA
"LKA",1964,NA
"LKA",1965,NA
"LKA",1966,NA
"LKA",1967,NA
"LKA",1968,NA
"LKA",1969,NA
"LKA",1970,NA
"LKA",1971,NA
"LKA",1972,NA
"LKA",1973,NA
"LKA",1974,NA
"LKA",1975,NA
"LKA",1976,NA
"LKA",1977,NA
"LKA",1978,NA
"LKA",1979,NA
"LKA",1980,NA
"LKA",1981,NA
"LKA",1982,NA
"LKA",1983,NA
"LKA",1984,NA
"LKA",1985,17.2
"LKA",1986,NA
"LKA",1987,NA
"LKA",1988,NA
"LKA",1989,NA
"LKA",1990,11.6
"LKA",1991,NA
"LKA",1992,NA
"LKA",1993,NA
"LKA",1994,NA
"LKA",1995,11.8
"LKA",1996,NA
"LKA",1997,NA
"LKA",1998,NA
"LKA",1999,NA
"LKA",2000,NA
"LKA",2001,NA
"LKA",2002,11
"LKA",2003,NA
"LKA",2004,NA
"LKA",2005,NA
"LKA",2006,5.6
"LKA",2007,NA
"LKA",2008,NA
"LKA",2009,3.5
"LKA",2010,NA
"LKA",2011,NA
"LKA",2012,2.6
"LKA",2013,NA
"LKA",2014,NA
"LKA",2015,NA
"LKA",2016,1.3
"LKA",2017,NA
"LKA",2018,NA
"LKA",2019,1
"LKA",2020,NA
"LKA",2021,NA
"LKA",2022,NA
"LKA",2023,NA
"LKA",2024,NA
"LMC",1960,NA
"LMC",1961,NA
"LMC",1962,NA
"LMC",1963,NA
"LMC",1964,NA
"LMC",1965,NA
"LMC",1966,NA
"LMC",1967,NA
"LMC",1968,NA
"LMC",1969,NA
"LMC",1970,NA
"LMC",1971,NA
"LMC",1972,NA
"LMC",1973,NA
"LMC",1974,NA
"LMC",1975,NA
"LMC",1976,NA
"LMC",1977,NA
"LMC",1978,NA
"LMC",1979,NA
"LMC",1980,NA
"LMC",1981,53.2
"LMC",1982,52.4
"LMC",1983,50.9
"LMC",1984,50.1
"LMC",1985,49.2
"LMC",1986,48.5
"LMC",1987,48.3
"LMC",1988,47.3
"LMC",1989,46.9
"LMC",1990,46.5
"LMC",1991,45.7
"LMC",1992,44.5
"LMC",1993,44.2
"LMC",1994,43
"LMC",1995,42.2
"LMC",1996,40.8
"LMC",1997,NA
"LMC",1998,NA
"LMC",1999,NA
"LMC",2000,NA
"LMC",2001,NA
"LMC",2002,38.5
"LMC",2003,37
"LMC",2004,35.1
"LMC",2005,33.4
"LMC",2006,31.7
"LMC",2007,29.8
"LMC",2008,28.5
"LMC",2009,27
"LMC",2010,23.8
"LMC",2011,21.2
"LMC",2012,19.8
"LMC",2013,19
"LMC",2014,18
"LMC",2015,17.1
"LMC",2016,16.5
"LMC",2017,14.3
"LMC",2018,12.6
"LMC",2019,12.9
"LMC",2020,14.8
"LMC",2021,13.8
"LMC",2022,12.6
"LMC",2023,NA
"LMC",2024,NA
"LMY",1960,NA
"LMY",1961,NA
"LMY",1962,NA
"LMY",1963,NA
"LMY",1964,NA
"LMY",1965,NA
"LMY",1966,NA
"LMY",1967,NA
"LMY",1968,NA
"LMY",1969,NA
"LMY",1970,NA
"LMY",1971,NA
"LMY",1972,NA
"LMY",1973,NA
"LMY",1974,NA
"LMY",1975,NA
"LMY",1976,NA
"LMY",1977,NA
"LMY",1978,NA
"LMY",1979,NA
"LMY",1980,NA
"LMY",1981,58.4
"LMY",1982,57.4
"LMY",1983,56.1
"LMY",1984,54
"LMY",1985,52
"LMY",1986,50
"LMY",1987,48.7
"LMY",1988,46.3
"LMY",1989,49.4
"LMY",1990,48.8
"LMY",1991,48
"LMY",1992,46.9
"LMY",1993,46.1
"LMY",1994,43.4
"LMY",1995,41.2
"LMY",1996,39.2
"LMY",1997,38.9
"LMY",1998,39.2
"LMY",1999,37.9
"LMY",2000,36.7
"LMY",2001,35.5
"LMY",2002,33.5
"LMY",2003,31.4
"LMY",2004,29
"LMY",2005,26.6
"LMY",2006,25.4
"LMY",2007,23.8
"LMY",2008,22.7
"LMY",2009,21.5
"LMY",2010,19.3
"LMY",2011,17.1
"LMY",2012,15.9
"LMY",2013,14.1
"LMY",2014,13.4
"LMY",2015,12.8
"LMY",2016,12.4
"LMY",2017,11.3
"LMY",2018,10.5
"LMY",2019,10.7
"LMY",2020,11.7
"LMY",2021,11.4
"LMY",2022,10.8
"LMY",2023,NA
"LMY",2024,NA
"LSO",1960,NA
"LSO",1961,NA
"LSO",1962,NA
"LSO",1963,NA
"LSO",1964,NA
"LSO",1965,NA
"LSO",1966,NA
"LSO",1967,NA
"LSO",1968,NA
"LSO",1969,NA
"LSO",1970,NA
"LSO",1971,NA
"LSO",1972,NA
"LSO",1973,NA
"LSO",1974,NA
"LSO",1975,NA
"LSO",1976,NA
"LSO",1977,NA
"LSO",1978,NA
"LSO",1979,NA
"LSO",1980,NA
"LSO",1981,NA
"LSO",1982,NA
"LSO",1983,NA
"LSO",1984,NA
"LSO",1985,NA
"LSO",1986,54
"LSO",1987,NA
"LSO",1988,NA
"LSO",1989,NA
"LSO",1990,NA
"LSO",1991,NA
"LSO",1992,NA
"LSO",1993,NA
"LSO",1994,53.7
"LSO",1995,NA
"LSO",1996,NA
"LSO",1997,NA
"LSO",1998,NA
"LSO",1999,NA
"LSO",2000,NA
"LSO",2001,NA
"LSO",2002,66.3
"LSO",2003,NA
"LSO",2004,NA
"LSO",2005,NA
"LSO",2006,NA
"LSO",2007,NA
"LSO",2008,NA
"LSO",2009,NA
"LSO",2010,NA
"LSO",2011,NA
"LSO",2012,NA
"LSO",2013,NA
"LSO",2014,NA
"LSO",2015,NA
"LSO",2016,NA
"LSO",2017,32.4
"LSO",2018,NA
"LSO",2019,NA
"LSO",2020,NA
"LSO",2021,NA
"LSO",2022,NA
"LSO",2023,NA
"LSO",2024,NA
"LTE",1960,NA
"LTE",1961,NA
"LTE",1962,NA
"LTE",1963,NA
"LTE",1964,NA
"LTE",1965,NA
"LTE",1966,NA
"LTE",1967,NA
"LTE",1968,NA
"LTE",1969,NA
"LTE",1970,NA
"LTE",1971,NA
"LTE",1972,NA
"LTE",1973,NA
"LTE",1974,NA
"LTE",1975,NA
"LTE",1976,NA
"LTE",1977,NA
"LTE",1978,NA
"LTE",1979,NA
"LTE",1980,NA
"LTE",1981,NA
"LTE",1982,NA
"LTE",1983,NA
"LTE",1984,NA
"LTE",1985,NA
"LTE",1986,NA
"LTE",1987,NA
"LTE",1988,NA
"LTE",1989,NA
"LTE",1990,NA
"LTE",1991,NA
"LTE",1992,NA
"LTE",1993,NA
"LTE",1994,NA
"LTE",1995,NA
"LTE",1996,NA
"LTE",1997,NA
"LTE",1998,NA
"LTE",1999,NA
"LTE",2000,NA
"LTE",2001,NA
"LTE",2002,NA
"LTE",2003,NA
"LTE",2004,NA
"LTE",2005,NA
"LTE",2006,NA
"LTE",2007,NA
"LTE",2008,NA
"LTE",2009,NA
"LTE",2010,NA
"LTE",2011,NA
"LTE",2012,NA
"LTE",2013,NA
"LTE",2014,NA
"LTE",2015,NA
"LTE",2016,NA
"LTE",2017,NA
"LTE",2018,NA
"LTE",2019,NA
"LTE",2020,NA
"LTE",2021,NA
"LTE",2022,NA
"LTE",2023,NA
"LTE",2024,NA
"LTU",1960,NA
"LTU",1961,NA
"LTU",1962,NA
"LTU",1963,NA
"LTU",1964,NA
"LTU",1965,NA
"LTU",1966,NA
"LTU",1967,NA
"LTU",1968,NA
"LTU",1969,NA
"LTU",1970,NA
"LTU",1971,NA
"LTU",1972,NA
"LTU",1973,NA
"LTU",1974,NA
"LTU",1975,NA
"LTU",1976,NA
"LTU",1977,NA
"LTU",1978,NA
"LTU",1979,NA
"LTU",1980,NA
"LTU",1981,NA
"LTU",1982,NA
"LTU",1983,NA
"LTU",1984,NA
"LTU",1985,NA
"LTU",1986,NA
"LTU",1987,NA
"LTU",1988,NA
"LTU",1989,NA
"LTU",1990,NA
"LTU",1991,NA
"LTU",1992,NA
"LTU",1993,NA
"LTU",1994,NA
"LTU",1995,NA
"LTU",1996,NA
"LTU",1997,NA
"LTU",1998,NA
"LTU",1999,NA
"LTU",2000,NA
"LTU",2001,NA
"LTU",2002,NA
"LTU",2003,NA
"LTU",2004,2.7
"LTU",2005,1.8
"LTU",2006,1.5
"LTU",2007,1.3
"LTU",2008,1.4
"LTU",2009,2.2
"LTU",2010,1.5
"LTU",2011,0.7
"LTU",2012,0.9
"LTU",2013,0.7
"LTU",2014,1.3
"LTU",2015,0.7
"LTU",2016,1.3
"LTU",2017,1
"LTU",2018,0.9
"LTU",2019,0.5
"LTU",2020,0.2
"LTU",2021,0.3
"LTU",2022,NA
"LTU",2023,NA
"LTU",2024,NA
"LUX",1960,NA
"LUX",1961,NA
"LUX",1962,NA
"LUX",1963,NA
"LUX",1964,NA
"LUX",1965,NA
"LUX",1966,NA
"LUX",1967,NA
"LUX",1968,NA
"LUX",1969,NA
"LUX",1970,NA
"LUX",1971,NA
"LUX",1972,NA
"LUX",1973,NA
"LUX",1974,NA
"LUX",1975,NA
"LUX",1976,NA
"LUX",1977,NA
"LUX",1978,NA
"LUX",1979,NA
"LUX",1980,NA
"LUX",1981,NA
"LUX",1982,NA
"LUX",1983,NA
"LUX",1984,NA
"LUX",1985,0
"LUX",1986,0
"LUX",1987,0
"LUX",1988,0
"LUX",1989,0
"LUX",1990,0
"LUX",1991,0
"LUX",1992,0
"LUX",1993,0
"LUX",1994,0
"LUX",1995,0
"LUX",1996,0
"LUX",1997,0
"LUX",1998,0
"LUX",1999,0
"LUX",2000,0
"LUX",2001,0
"LUX",2002,0
"LUX",2003,0.1
"LUX",2004,0
"LUX",2005,0
"LUX",2006,0
"LUX",2007,0
"LUX",2008,0
"LUX",2009,0
"LUX",2010,0
"LUX",2011,0.1
"LUX",2012,0
"LUX",2013,0.1
"LUX",2014,0.1
"LUX",2015,0.3
"LUX",2016,0.1
"LUX",2017,0.3
"LUX",2018,0.3
"LUX",2019,0.1
"LUX",2020,0
"LUX",2021,0.1
"LUX",2022,NA
"LUX",2023,NA
"LUX",2024,NA
"LVA",1960,NA
"LVA",1961,NA
"LVA",1962,NA
"LVA",1963,NA
"LVA",1964,NA
"LVA",1965,NA
"LVA",1966,NA
"LVA",1967,NA
"LVA",1968,NA
"LVA",1969,NA
"LVA",1970,NA
"LVA",1971,NA
"LVA",1972,NA
"LVA",1973,NA
"LVA",1974,NA
"LVA",1975,NA
"LVA",1976,NA
"LVA",1977,NA
"LVA",1978,NA
"LVA",1979,NA
"LVA",1980,NA
"LVA",1981,NA
"LVA",1982,NA
"LVA",1983,NA
"LVA",1984,NA
"LVA",1985,NA
"LVA",1986,NA
"LVA",1987,NA
"LVA",1988,NA
"LVA",1989,NA
"LVA",1990,NA
"LVA",1991,NA
"LVA",1992,NA
"LVA",1993,NA
"LVA",1994,NA
"LVA",1995,NA
"LVA",1996,NA
"LVA",1997,NA
"LVA",1998,NA
"LVA",1999,NA
"LVA",2000,NA
"LVA",2001,NA
"LVA",2002,NA
"LVA",2003,NA
"LVA",2004,2.5
"LVA",2005,2.4
"LVA",2006,1.6
"LVA",2007,0.6
"LVA",2008,1.3
"LVA",2009,1.7
"LVA",2010,1.7
"LVA",2011,1
"LVA",2012,1.1
"LVA",2013,1.2
"LVA",2014,0.8
"LVA",2015,0.7
"LVA",2016,0.6
"LVA",2017,0.8
"LVA",2018,0.4
"LVA",2019,0.2
"LVA",2020,0.5
"LVA",2021,0.4
"LVA",2022,NA
"LVA",2023,NA
"LVA",2024,NA
"MAC",1960,NA
"MAC",1961,NA
"MAC",1962,NA
"MAC",1963,NA
"MAC",1964,NA
"MAC",1965,NA
"MAC",1966,NA
"MAC",1967,NA
"MAC",1968,NA
"MAC",1969,NA
"MAC",1970,NA
"MAC",1971,NA
"MAC",1972,NA
"MAC",1973,NA
"MAC",1974,NA
"MAC",1975,NA
"MAC",1976,NA
"MAC",1977,NA
"MAC",1978,NA
"MAC",1979,NA
"MAC",1980,NA
"MAC",1981,NA
"MAC",1982,NA
"MAC",1983,NA
"MAC",1984,NA
"MAC",1985,NA
"MAC",1986,NA
"MAC",1987,NA
"MAC",1988,NA
"MAC",1989,NA
"MAC",1990,NA
"MAC",1991,NA
"MAC",1992,NA
"MAC",1993,NA
"MAC",1994,NA
"MAC",1995,NA
"MAC",1996,NA
"MAC",1997,NA
"MAC",1998,NA
"MAC",1999,NA
"MAC",2000,NA
"MAC",2001,NA
"MAC",2002,NA
"MAC",2003,NA
"MAC",2004,NA
"MAC",2005,NA
"MAC",2006,NA
"MAC",2007,NA
"MAC",2008,NA
"MAC",2009,NA
"MAC",2010,NA
"MAC",2011,NA
"MAC",2012,NA
"MAC",2013,NA
"MAC",2014,NA
"MAC",2015,NA
"MAC",2016,NA
"MAC",2017,NA
"MAC",2018,NA
"MAC",2019,NA
"MAC",2020,NA
"MAC",2021,NA
"MAC",2022,NA
"MAC",2023,NA
"MAC",2024,NA
"MAF",1960,NA
"MAF",1961,NA
"MAF",1962,NA
"MAF",1963,NA
"MAF",1964,NA
"MAF",1965,NA
"MAF",1966,NA
"MAF",1967,NA
"MAF",1968,NA
"MAF",1969,NA
"MAF",1970,NA
"MAF",1971,NA
"MAF",1972,NA
"MAF",1973,NA
"MAF",1974,NA
"MAF",1975,NA
"MAF",1976,NA
"MAF",1977,NA
"MAF",1978,NA
"MAF",1979,NA
"MAF",1980,NA
"MAF",1981,NA
"MAF",1982,NA
"MAF",1983,NA
"MAF",1984,NA
"MAF",1985,NA
"MAF",1986,NA
"MAF",1987,NA
"MAF",1988,NA
"MAF",1989,NA
"MAF",1990,NA
"MAF",1991,NA
"MAF",1992,NA
"MAF",1993,NA
"MAF",1994,NA
"MAF",1995,NA
"MAF",1996,NA
"MAF",1997,NA
"MAF",1998,NA
"MAF",1999,NA
"MAF",2000,NA
"MAF",2001,NA
"MAF",2002,NA
"MAF",2003,NA
"MAF",2004,NA
"MAF",2005,NA
"MAF",2006,NA
"MAF",2007,NA
"MAF",2008,NA
"MAF",2009,NA
"MAF",2010,NA
"MAF",2011,NA
"MAF",2012,NA
"MAF",2013,NA
"MAF",2014,NA
"MAF",2015,NA
"MAF",2016,NA
"MAF",2017,NA
"MAF",2018,NA
"MAF",2019,NA
"MAF",2020,NA
"MAF",2021,NA
"MAF",2022,NA
"MAF",2023,NA
"MAF",2024,NA
"MAR",1960,NA
"MAR",1961,NA
"MAR",1962,NA
"MAR",1963,NA
"MAR",1964,NA
"MAR",1965,NA
"MAR",1966,NA
"MAR",1967,NA
"MAR",1968,NA
"MAR",1969,NA
"MAR",1970,NA
"MAR",1971,NA
"MAR",1972,NA
"MAR",1973,NA
"MAR",1974,NA
"MAR",1975,NA
"MAR",1976,NA
"MAR",1977,NA
"MAR",1978,NA
"MAR",1979,NA
"MAR",1980,NA
"MAR",1981,NA
"MAR",1982,NA
"MAR",1983,NA
"MAR",1984,13.2
"MAR",1985,NA
"MAR",1986,NA
"MAR",1987,NA
"MAR",1988,NA
"MAR",1989,NA
"MAR",1990,4.7
"MAR",1991,NA
"MAR",1992,NA
"MAR",1993,NA
"MAR",1994,NA
"MAR",1995,NA
"MAR",1996,NA
"MAR",1997,NA
"MAR",1998,8.4
"MAR",1999,NA
"MAR",2000,7.9
"MAR",2001,NA
"MAR",2002,NA
"MAR",2003,NA
"MAR",2004,NA
"MAR",2005,NA
"MAR",2006,4.2
"MAR",2007,NA
"MAR",2008,NA
"MAR",2009,NA
"MAR",2010,NA
"MAR",2011,NA
"MAR",2012,NA
"MAR",2013,1.4
"MAR",2014,NA
"MAR",2015,NA
"MAR",2016,NA
"MAR",2017,NA
"MAR",2018,NA
"MAR",2019,NA
"MAR",2020,NA
"MAR",2021,NA
"MAR",2022,NA
"MAR",2023,NA
"MAR",2024,NA
"MCO",1960,NA
"MCO",1961,NA
"MCO",1962,NA
"MCO",1963,NA
"MCO",1964,NA
"MCO",1965,NA
"MCO",1966,NA
"MCO",1967,NA
"MCO",1968,NA
"MCO",1969,NA
"MCO",1970,NA
"MCO",1971,NA
"MCO",1972,NA
"MCO",1973,NA
"MCO",1974,NA
"MCO",1975,NA
"MCO",1976,NA
"MCO",1977,NA
"MCO",1978,NA
"MCO",1979,NA
"MCO",1980,NA
"MCO",1981,NA
"MCO",1982,NA
"MCO",1983,NA
"MCO",1984,NA
"MCO",1985,NA
"MCO",1986,NA
"MCO",1987,NA
"MCO",1988,NA
"MCO",1989,NA
"MCO",1990,NA
"MCO",1991,NA
"MCO",1992,NA
"MCO",1993,NA
"MCO",1994,NA
"MCO",1995,NA
"MCO",1996,NA
"MCO",1997,NA
"MCO",1998,NA
"MCO",1999,NA
"MCO",2000,NA
"MCO",2001,NA
"MCO",2002,NA
"MCO",2003,NA
"MCO",2004,NA
"MCO",2005,NA
"MCO",2006,NA
"MCO",2007,NA
"MCO",2008,NA
"MCO",2009,NA
"MCO",2010,NA
"MCO",2011,NA
"MCO",2012,NA
"MCO",2013,NA
"MCO",2014,NA
"MCO",2015,NA
"MCO",2016,NA
"MCO",2017,NA
"MCO",2018,NA
"MCO",2019,NA
"MCO",2020,NA
"MCO",2021,NA
"MCO",2022,NA
"MCO",2023,NA
"MCO",2024,NA
"MDA",1960,NA
"MDA",1961,NA
"MDA",1962,NA
"MDA",1963,NA
"MDA",1964,NA
"MDA",1965,NA
"MDA",1966,NA
"MDA",1967,NA
"MDA",1968,NA
"MDA",1969,NA
"MDA",1970,NA
"MDA",1971,NA
"MDA",1972,NA
"MDA",1973,NA
"MDA",1974,NA
"MDA",1975,NA
"MDA",1976,NA
"MDA",1977,NA
"MDA",1978,NA
"MDA",1979,NA
"MDA",1980,NA
"MDA",1981,NA
"MDA",1982,NA
"MDA",1983,NA
"MDA",1984,NA
"MDA",1985,NA
"MDA",1986,NA
"MDA",1987,NA
"MDA",1988,NA
"MDA",1989,NA
"MDA",1990,NA
"MDA",1991,NA
"MDA",1992,NA
"MDA",1993,NA
"MDA",1994,NA
"MDA",1995,NA
"MDA",1996,NA
"MDA",1997,13
"MDA",1998,24
"MDA",1999,33.5
"MDA",2000,31.1
"MDA",2001,23.3
"MDA",2002,13.6
"MDA",2003,5.6
"MDA",2004,6.6
"MDA",2005,10.9
"MDA",2006,2
"MDA",2007,1
"MDA",2008,1
"MDA",2009,0.7
"MDA",2010,0.4
"MDA",2011,0.2
"MDA",2012,0.1
"MDA",2013,0
"MDA",2014,0
"MDA",2015,0
"MDA",2016,0.1
"MDA",2017,0
"MDA",2018,0
"MDA",2019,0
"MDA",2020,NA
"MDA",2021,0
"MDA",2022,NA
"MDA",2023,NA
"MDA",2024,NA
"MDG",1960,NA
"MDG",1961,NA
"MDG",1962,NA
"MDG",1963,NA
"MDG",1964,NA
"MDG",1965,NA
"MDG",1966,NA
"MDG",1967,NA
"MDG",1968,NA
"MDG",1969,NA
"MDG",1970,NA
"MDG",1971,NA
"MDG",1972,NA
"MDG",1973,NA
"MDG",1974,NA
"MDG",1975,NA
"MDG",1976,NA
"MDG",1977,NA
"MDG",1978,NA
"MDG",1979,NA
"MDG",1980,48.7
"MDG",1981,NA
"MDG",1982,NA
"MDG",1983,NA
"MDG",1984,NA
"MDG",1985,NA
"MDG",1986,NA
"MDG",1987,NA
"MDG",1988,NA
"MDG",1989,NA
"MDG",1990,NA
"MDG",1991,NA
"MDG",1992,NA
"MDG",1993,73.3
"MDG",1994,NA
"MDG",1995,NA
"MDG",1996,NA
"MDG",1997,69.4
"MDG",1998,NA
"MDG",1999,66.9
"MDG",2000,NA
"MDG",2001,71
"MDG",2002,NA
"MDG",2003,NA
"MDG",2004,NA
"MDG",2005,74.2
"MDG",2006,NA
"MDG",2007,NA
"MDG",2008,NA
"MDG",2009,NA
"MDG",2010,80.2
"MDG",2011,NA
"MDG",2012,80.7
"MDG",2013,NA
"MDG",2014,NA
"MDG",2015,NA
"MDG",2016,NA
"MDG",2017,NA
"MDG",2018,NA
"MDG",2019,NA
"MDG",2020,NA
"MDG",2021,NA
"MDG",2022,NA
"MDG",2023,NA
"MDG",2024,NA
"MDV",1960,NA
"MDV",1961,NA
"MDV",1962,NA
"MDV",1963,NA
"MDV",1964,NA
"MDV",1965,NA
"MDV",1966,NA
"MDV",1967,NA
"MDV",1968,NA
"MDV",1969,NA
"MDV",1970,NA
"MDV",1971,NA
"MDV",1972,NA
"MDV",1973,NA
"MDV",1974,NA
"MDV",1975,NA
"MDV",1976,NA
"MDV",1977,NA
"MDV",1978,NA
"MDV",1979,NA
"MDV",1980,NA
"MDV",1981,NA
"MDV",1982,NA
"MDV",1983,NA
"MDV",1984,NA
"MDV",1985,NA
"MDV",1986,NA
"MDV",1987,NA
"MDV",1988,NA
"MDV",1989,NA
"MDV",1990,NA
"MDV",1991,NA
"MDV",1992,NA
"MDV",1993,NA
"MDV",1994,NA
"MDV",1995,NA
"MDV",1996,NA
"MDV",1997,NA
"MDV",1998,NA
"MDV",1999,NA
"MDV",2000,NA
"MDV",2001,NA
"MDV",2002,6.6
"MDV",2003,NA
"MDV",2004,NA
"MDV",2005,NA
"MDV",2006,NA
"MDV",2007,NA
"MDV",2008,NA
"MDV",2009,3.8
"MDV",2010,NA
"MDV",2011,NA
"MDV",2012,NA
"MDV",2013,NA
"MDV",2014,NA
"MDV",2015,NA
"MDV",2016,0
"MDV",2017,NA
"MDV",2018,NA
"MDV",2019,0
"MDV",2020,NA
"MDV",2021,NA
"MDV",2022,NA
"MDV",2023,NA
"MDV",2024,NA
"MEA",1960,NA
"MEA",1961,NA
"MEA",1962,NA
"MEA",1963,NA
"MEA",1964,NA
"MEA",1965,NA
"MEA",1966,NA
"MEA",1967,NA
"MEA",1968,NA
"MEA",1969,NA
"MEA",1970,NA
"MEA",1971,NA
"MEA",1972,NA
"MEA",1973,NA
"MEA",1974,NA
"MEA",1975,NA
"MEA",1976,NA
"MEA",1977,NA
"MEA",1978,NA
"MEA",1979,NA
"MEA",1980,NA
"MEA",1981,NA
"MEA",1982,NA
"MEA",1983,NA
"MEA",1984,NA
"MEA",1985,7.1
"MEA",1986,7.3
"MEA",1987,7.6
"MEA",1988,7.2
"MEA",1989,7.1
"MEA",1990,6.4
"MEA",1991,6.2
"MEA",1992,5.4
"MEA",1993,5.2
"MEA",1994,4.7
"MEA",1995,4.7
"MEA",1996,4
"MEA",1997,3.6
"MEA",1998,3.3
"MEA",1999,3.2
"MEA",2000,3
"MEA",2001,3
"MEA",2002,NA
"MEA",2003,2.8
"MEA",2004,2.7
"MEA",2005,2.7
"MEA",2006,2.6
"MEA",2007,2.5
"MEA",2008,2.5
"MEA",2009,2.2
"MEA",2010,1.9
"MEA",2011,2
"MEA",2012,2.2
"MEA",2013,2.5
"MEA",2014,2.8
"MEA",2015,3.7
"MEA",2016,4.4
"MEA",2017,4.7
"MEA",2018,4.7
"MEA",2019,NA
"MEA",2020,NA
"MEA",2021,NA
"MEA",2022,NA
"MEA",2023,NA
"MEA",2024,NA
"MEX",1960,NA
"MEX",1961,NA
"MEX",1962,NA
"MEX",1963,NA
"MEX",1964,NA
"MEX",1965,NA
"MEX",1966,NA
"MEX",1967,NA
"MEX",1968,NA
"MEX",1969,NA
"MEX",1970,NA
"MEX",1971,NA
"MEX",1972,NA
"MEX",1973,NA
"MEX",1974,NA
"MEX",1975,NA
"MEX",1976,NA
"MEX",1977,NA
"MEX",1978,NA
"MEX",1979,NA
"MEX",1980,NA
"MEX",1981,NA
"MEX",1982,NA
"MEX",1983,NA
"MEX",1984,NA
"MEX",1985,NA
"MEX",1986,NA
"MEX",1987,NA
"MEX",1988,NA
"MEX",1989,8.7
"MEX",1990,NA
"MEX",1991,NA
"MEX",1992,7.9
"MEX",1993,NA
"MEX",1994,7.9
"MEX",1995,NA
"MEX",1996,14
"MEX",1997,NA
"MEX",1998,15.2
"MEX",1999,NA
"MEX",2000,10.7
"MEX",2001,NA
"MEX",2002,7.5
"MEX",2003,NA
"MEX",2004,7.2
"MEX",2005,7.8
"MEX",2006,5.4
"MEX",2007,NA
"MEX",2008,6
"MEX",2009,NA
"MEX",2010,4.7
"MEX",2011,NA
"MEX",2012,4.2
"MEX",2013,NA
"MEX",2014,4
"MEX",2015,NA
"MEX",2016,2.3
"MEX",2017,NA
"MEX",2018,1.9
"MEX",2019,NA
"MEX",2020,2.1
"MEX",2021,NA
"MEX",2022,1.2
"MEX",2023,NA
"MEX",2024,NA
"MHL",1960,NA
"MHL",1961,NA
"MHL",1962,NA
"MHL",1963,NA
"MHL",1964,NA
"MHL",1965,NA
"MHL",1966,NA
"MHL",1967,NA
"MHL",1968,NA
"MHL",1969,NA
"MHL",1970,NA
"MHL",1971,NA
"MHL",1972,NA
"MHL",1973,NA
"MHL",1974,NA
"MHL",1975,NA
"MHL",1976,NA
"MHL",1977,NA
"MHL",1978,NA
"MHL",1979,NA
"MHL",1980,NA
"MHL",1981,NA
"MHL",1982,NA
"MHL",1983,NA
"MHL",1984,NA
"MHL",1985,NA
"MHL",1986,NA
"MHL",1987,NA
"MHL",1988,NA
"MHL",1989,NA
"MHL",1990,NA
"MHL",1991,NA
"MHL",1992,NA
"MHL",1993,NA
"MHL",1994,NA
"MHL",1995,NA
"MHL",1996,NA
"MHL",1997,NA
"MHL",1998,NA
"MHL",1999,NA
"MHL",2000,NA
"MHL",2001,NA
"MHL",2002,NA
"MHL",2003,NA
"MHL",2004,NA
"MHL",2005,NA
"MHL",2006,NA
"MHL",2007,NA
"MHL",2008,NA
"MHL",2009,NA
"MHL",2010,NA
"MHL",2011,NA
"MHL",2012,NA
"MHL",2013,NA
"MHL",2014,NA
"MHL",2015,NA
"MHL",2016,NA
"MHL",2017,NA
"MHL",2018,NA
"MHL",2019,0.9
"MHL",2020,NA
"MHL",2021,NA
"MHL",2022,NA
"MHL",2023,NA
"MHL",2024,NA
"MIC",1960,NA
"MIC",1961,NA
"MIC",1962,NA
"MIC",1963,NA
"MIC",1964,NA
"MIC",1965,NA
"MIC",1966,NA
"MIC",1967,NA
"MIC",1968,NA
"MIC",1969,NA
"MIC",1970,NA
"MIC",1971,NA
"MIC",1972,NA
"MIC",1973,NA
"MIC",1974,NA
"MIC",1975,NA
"MIC",1976,NA
"MIC",1977,NA
"MIC",1978,NA
"MIC",1979,NA
"MIC",1980,NA
"MIC",1981,NA
"MIC",1982,NA
"MIC",1983,NA
"MIC",1984,NA
"MIC",1985,NA
"MIC",1986,NA
"MIC",1987,NA
"MIC",1988,NA
"MIC",1989,NA
"MIC",1990,NA
"MIC",1991,NA
"MIC",1992,NA
"MIC",1993,NA
"MIC",1994,NA
"MIC",1995,NA
"MIC",1996,NA
"MIC",1997,NA
"MIC",1998,NA
"MIC",1999,NA
"MIC",2000,NA
"MIC",2001,NA
"MIC",2002,NA
"MIC",2003,NA
"MIC",2004,NA
"MIC",2005,NA
"MIC",2006,NA
"MIC",2007,NA
"MIC",2008,NA
"MIC",2009,NA
"MIC",2010,NA
"MIC",2011,NA
"MIC",2012,NA
"MIC",2013,NA
