"iso_code","year","urban_pop_prop"
"ERI",1988,17.592
"ERI",1989,18.239
"ERI",1990,18.905
"ERI",1991,19.59
"ERI",1992,20.294
"ERI",1993,21.015
"ERI",1994,21.755
"ERI",1995,22.514
"ERI",1996,23.293
"ERI",1997,24.088
"ERI",1998,24.903
"ERI",1999,25.735
"ERI",2000,26.587
"ERI",2001,27.455
"ERI",2002,28.341
"ERI",2003,29.244
"ERI",2004,30.164
"ERI",2005,31.099
"ERI",2006,32.051
"ERI",2007,33.017
"ERI",2008,34
"ERI",2009,34.585
"ERI",2010,35.175
"ERI",2011,35.771
"ERI",2012,36.372
"ERI",2013,36.979
"ERI",2014,37.59
"ERI",2015,38.206
"ERI",2016,38.827
"ERI",2017,39.451
"ERI",2018,40.08
"ERI",2019,40.712
"ERI",2020,41.347
"ERI",2021,41.985
"ERI",2022,42.625
"ERI",2023,43.267
"ERI",2024,NA
"ESP",1960,56.567
"ESP",1961,57.303
"ESP",1962,58.308
"ESP",1963,59.306
"ESP",1964,60.298
"ESP",1965,61.278
"ESP",1966,62.251
"ESP",1967,63.214
"ESP",1968,64.168
"ESP",1969,65.108
"ESP",1970,66.038
"ESP",1971,66.848
"ESP",1972,67.541
"ESP",1973,68.224
"ESP",1974,68.901
"ESP",1975,69.57
"ESP",1976,70.231
"ESP",1977,70.883
"ESP",1978,71.527
"ESP",1979,72.162
"ESP",1980,72.789
"ESP",1981,73.279
"ESP",1982,73.515
"ESP",1983,73.749
"ESP",1984,73.982
"ESP",1985,74.213
"ESP",1986,74.444
"ESP",1987,74.673
"ESP",1988,74.9
"ESP",1989,75.126
"ESP",1990,75.351
"ESP",1991,75.528
"ESP",1992,75.61
"ESP",1993,75.692
"ESP",1994,75.774
"ESP",1995,75.856
"ESP",1996,75.938
"ESP",1997,76.019
"ESP",1998,76.1
"ESP",1999,76.181
"ESP",2000,76.262
"ESP",2001,76.343
"ESP",2002,76.533
"ESP",2003,76.778
"ESP",2004,77.022
"ESP",2005,77.263
"ESP",2006,77.502
"ESP",2007,77.74
"ESP",2008,77.976
"ESP",2009,78.21
"ESP",2010,78.442
"ESP",2011,78.673
"ESP",2012,78.902
"ESP",2013,79.133
"ESP",2014,79.366
"ESP",2015,79.602
"ESP",2016,79.84
"ESP",2017,80.08
"ESP",2018,80.321
"ESP",2019,80.565
"ESP",2020,80.81
"ESP",2021,81.056
"ESP",2022,81.304
"ESP",2023,81.552
"ESP",2024,NA
"EST",1960,57.533
"EST",1961,58.304
"EST",1962,59.072
"EST",1963,59.836
"EST",1964,60.596
"EST",1965,61.348
"EST",1966,62.097
"EST",1967,62.839
"EST",1968,63.577
"EST",1969,64.307
"EST",1970,64.947
"EST",1971,65.483
"EST",1972,66.017
"EST",1973,66.545
"EST",1974,67.069
"EST",1975,67.589
"EST",1976,68.106
"EST",1977,68.617
"EST",1978,69.124
"EST",1979,69.497
"EST",1980,69.711
"EST",1981,69.924
"EST",1982,70.136
"EST",1983,70.347
"EST",1984,70.558
"EST",1985,70.767
"EST",1986,70.975
"EST",1987,71.183
"EST",1988,71.39
"EST",1989,71.415
"EST",1990,71.231
"EST",1991,71.046
"EST",1992,70.86
"EST",1993,70.674
"EST",1994,70.487
"EST",1995,70.3
"EST",1996,70.111
"EST",1997,69.923
"EST",1998,69.733
"EST",1999,69.543
"EST",2000,69.368
"EST",2001,69.242
"EST",2002,69.116
"EST",2003,68.989
"EST",2004,68.862
"EST",2005,68.735
"EST",2006,68.607
"EST",2007,68.479
"EST",2008,68.351
"EST",2009,68.223
"EST",2010,68.094
"EST",2011,67.965
"EST",2012,67.974
"EST",2013,68.122
"EST",2014,68.269
"EST",2015,68.416
"EST",2016,68.563
"EST",2017,68.717
"EST",2018,68.88
"EST",2019,69.051
"EST",2020,69.229
"EST",2021,69.415
"EST",2022,69.609
"EST",2023,69.81
"EST",2024,NA
"ETH",1960,6.433
"ETH",1961,6.65
"ETH",1962,6.874
"ETH",1963,7.104
"ETH",1964,7.342
"ETH",1965,7.587
"ETH",1966,7.84
"ETH",1967,8.1
"ETH",1968,8.26
"ETH",1969,8.422
"ETH",1970,8.588
"ETH",1971,8.756
"ETH",1972,8.928
"ETH",1973,9.102
"ETH",1974,9.279
"ETH",1975,9.46
"ETH",1976,9.644
"ETH",1977,9.83
"ETH",1978,10.02
"ETH",1979,10.214
"ETH",1980,10.41
"ETH",1981,10.61
"ETH",1982,10.813
"ETH",1983,11.02
"ETH",1984,11.232
"ETH",1985,11.453
"ETH",1986,11.679
"ETH",1987,11.909
"ETH",1988,12.143
"ETH",1989,12.38
"ETH",1990,12.621
"ETH",1991,12.867
"ETH",1992,13.116
"ETH",1993,13.37
"ETH",1994,13.627
"ETH",1995,13.827
"ETH",1996,14.006
"ETH",1997,14.186
"ETH",1998,14.369
"ETH",1999,14.553
"ETH",2000,14.74
"ETH",2001,14.927
"ETH",2002,15.118
"ETH",2003,15.31
"ETH",2004,15.504
"ETH",2005,15.7
"ETH",2006,15.899
"ETH",2007,16.116
"ETH",2008,16.51
"ETH",2009,16.91
"ETH",2010,17.319
"ETH",2011,17.735
"ETH",2012,18.16
"ETH",2013,18.575
"ETH",2014,18.998
"ETH",2015,19.428
"ETH",2016,19.866
"ETH",2017,20.31
"ETH",2018,20.763
"ETH",2019,21.225
"ETH",2020,21.695
"ETH",2021,22.174
"ETH",2022,22.661
"ETH",2023,23.157
"ETH",2024,NA
"EUU",1960,58.683851278509
"EUU",1961,59.2224359198533
"EUU",1962,59.7572715872213
"EUU",1963,60.3414249783147
"EUU",1964,60.9248157856746
"EUU",1965,61.5109841402173
"EUU",1966,62.0811688016023
"EUU",1967,62.6189616255052
"EUU",1968,63.1227916191935
"EUU",1969,63.5757658671769
"EUU",1970,64.0228377372326
"EUU",1971,64.4693494121661
"EUU",1972,64.8804945531598
"EUU",1973,65.2728830434736
"EUU",1974,65.6528474640996
"EUU",1975,65.9889780823305
"EUU",1976,66.2960151245066
"EUU",1977,66.6229670648396
"EUU",1978,66.9591162642209
"EUU",1979,67.2832582573038
"EUU",1980,67.5919957662218
"EUU",1981,67.8645829147077
"EUU",1982,68.060299597732
"EUU",1983,68.2235273066636
"EUU",1984,68.3568033021609
"EUU",1985,68.4798656157017
"EUU",1986,68.6302291375086
"EUU",1987,68.8393716267253
"EUU",1988,69.0445031634795
"EUU",1989,69.1991049638757
"EUU",1990,69.3690920054438
"EUU",1991,69.5590006501877
"EUU",1992,69.7158907976041
"EUU",1993,69.8456835061612
"EUU",1994,69.9860393033238
"EUU",1995,70.1268366665122
"EUU",1996,70.2668131567703
"EUU",1997,70.4015256475471
"EUU",1998,70.533151845158
"EUU",1999,70.6697632296034
"EUU",2000,70.8257617510047
"EUU",2001,71.0122843858538
"EUU",2002,71.2404387504196
"EUU",2003,71.4627667936111
"EUU",2004,71.6810816966609
"EUU",2005,71.8998780569519
"EUU",2006,72.1165787877515
"EUU",2007,72.3363172684948
"EUU",2008,72.5549311128486
"EUU",2009,72.7632741378554
"EUU",2010,72.9721237218374
"EUU",2011,73.16775038702
"EUU",2012,73.3567329059977
"EUU",2013,73.539694393732
"EUU",2014,73.718578227178
"EUU",2015,73.9093394545118
"EUU",2016,74.1066695879015
"EUU",2017,74.3095469608047
"EUU",2018,74.5199347694146
"EUU",2019,74.7420903789598
"EUU",2020,74.9649568681208
"EUU",2021,75.2220512156265
"EUU",2022,75.4630131264519
"EUU",2023,75.7010243693148
"EUU",2024,NA
"FCS",1960,22.2405728418584
"FCS",1961,22.673126420747
"FCS",1962,23.1025486075691
"FCS",1963,23.5411765295412
"FCS",1964,23.9786230219244
"FCS",1965,24.4418760565969
"FCS",1966,24.9024715679625
"FCS",1967,25.3658423849483
"FCS",1968,25.8205460420394
"FCS",1969,26.274349168387
"FCS",1970,26.7142878756453
"FCS",1971,27.176964850402
"FCS",1972,27.6375667269139
"FCS",1973,28.0749125307472
"FCS",1974,28.4538674628548
"FCS",1975,28.8305271997231
"FCS",1976,29.1984372486992
"FCS",1977,29.5618431375992
"FCS",1978,29.9156480707927
"FCS",1979,30.2612335077995
"FCS",1980,30.6464568023019
"FCS",1981,31.0887016142696
"FCS",1982,31.4818028949582
"FCS",1983,31.8960239564836
"FCS",1984,32.3715292027542
"FCS",1985,32.8488852312121
"FCS",1986,33.3357453663907
"FCS",1987,33.8253970874011
"FCS",1988,34.283673357212
"FCS",1989,34.6861397101002
"FCS",1990,35.1732040413618
"FCS",1991,35.4192260571769
"FCS",1992,35.6697487714404
"FCS",1993,35.916746261391
"FCS",1994,36.0811438392806
"FCS",1995,36.2173923810698
"FCS",1996,36.391552564702
"FCS",1997,36.5790281022391
"FCS",1998,36.7641634950648
"FCS",1999,36.9575140262642
"FCS",2000,37.1691912917702
"FCS",2001,37.4540643186163
"FCS",2002,37.7155534815033
"FCS",2003,37.9791887221475
"FCS",2004,38.25502259884
"FCS",2005,38.5403322301542
"FCS",2006,38.8139538806159
"FCS",2007,39.0465050357355
"FCS",2008,39.3944970504354
"FCS",2009,39.7494228049932
"FCS",2010,40.1115303645567
"FCS",2011,40.4284190361875
"FCS",2012,40.744224534
"FCS",2013,41.0947458588812
"FCS",2014,41.4493013991037
"FCS",2015,41.8328369417415
"FCS",2016,42.2140242756675
"FCS",2017,42.5843185313941
"FCS",2018,42.927213828579
"FCS",2019,43.2680779543801
"FCS",2020,43.6394229966267
"FCS",2021,44.0421070914078
"FCS",2022,44.401646495307
"FCS",2023,44.7685871271884
"FCS",2024,NA
"FIN",1960,55.29
"FIN",1961,56.321
"FIN",1962,57.162
"FIN",1963,57.998
"FIN",1964,58.832
"FIN",1965,59.658
"FIN",1966,60.48
"FIN",1967,61.295
"FIN",1968,62.106
"FIN",1969,62.908
"FIN",1970,63.704
"FIN",1971,64.523
"FIN",1972,65.366
"FIN",1973,66.197
"FIN",1974,67.019
"FIN",1975,67.831
"FIN",1976,68.634
"FIN",1977,69.423
"FIN",1978,70.202
"FIN",1979,70.97
"FIN",1980,71.727
"FIN",1981,72.528
"FIN",1982,73.373
"FIN",1983,74.202
"FIN",1984,75.015
"FIN",1985,75.808
"FIN",1986,76.567
"FIN",1987,77.291
"FIN",1988,78
"FIN",1989,78.691
"FIN",1990,79.367
"FIN",1991,79.843
"FIN",1992,80.128
"FIN",1993,80.409
"FIN",1994,80.688
"FIN",1995,80.963
"FIN",1996,81.223
"FIN",1997,81.466
"FIN",1998,81.707
"FIN",1999,81.946
"FIN",2000,82.183
"FIN",2001,82.368
"FIN",2002,82.503
"FIN",2003,82.638
"FIN",2004,82.772
"FIN",2005,82.905
"FIN",2006,83.037
"FIN",2007,83.168
"FIN",2008,83.299
"FIN",2009,83.429
"FIN",2010,83.77
"FIN",2011,84.313
"FIN",2012,84.841
"FIN",2013,85.125
"FIN",2014,85.175
"FIN",2015,85.225
"FIN",2016,85.275
"FIN",2017,85.325
"FIN",2018,85.382
"FIN",2019,85.446
"FIN",2020,85.517
"FIN",2021,85.596
"FIN",2022,85.681
"FIN",2023,85.773
"FIN",2024,NA
"FJI",1960,29.681
"FJI",1961,30.248
"FJI",1962,30.823
"FJI",1963,31.403
"FJI",1964,31.991
"FJI",1965,32.582
"FJI",1966,33.18
"FJI",1967,33.604
"FJI",1968,33.987
"FJI",1969,34.371
"FJI",1970,34.758
"FJI",1971,35.147
"FJI",1972,35.538
"FJI",1973,35.93
"FJI",1974,36.324
"FJI",1975,36.721
"FJI",1976,37.119
"FJI",1977,37.319
"FJI",1978,37.469
"FJI",1979,37.619
"FJI",1980,37.769
"FJI",1981,37.919
"FJI",1982,38.07
"FJI",1983,38.221
"FJI",1984,38.372
"FJI",1985,38.523
"FJI",1986,38.675
"FJI",1987,39.327
"FJI",1988,40.085
"FJI",1989,40.845
"FJI",1990,41.611
"FJI",1991,42.381
"FJI",1992,43.156
"FJI",1993,43.933
"FJI",1994,44.713
"FJI",1995,45.496
"FJI",1996,46.282
"FJI",1997,46.732
"FJI",1998,47.123
"FJI",1999,47.515
"FJI",2000,47.908
"FJI",2001,48.3
"FJI",2002,48.692
"FJI",2003,49.085
"FJI",2004,49.479
"FJI",2005,49.871
"FJI",2006,50.264
"FJI",2007,50.657
"FJI",2008,51.146
"FJI",2009,51.658
"FJI",2010,52.171
"FJI",2011,52.683
"FJI",2012,53.196
"FJI",2013,53.706
"FJI",2014,54.216
"FJI",2015,54.726
"FJI",2016,55.235
"FJI",2017,55.742
"FJI",2018,56.248
"FJI",2019,56.75
"FJI",2020,57.247
"FJI",2021,57.74
"FJI",2022,58.229
"FJI",2023,58.713
"FJI",2024,NA
"FRA",1960,61.88
"FRA",1961,62.607
"FRA",1962,63.489
"FRA",1963,64.702
"FRA",1964,65.898
"FRA",1965,67.071
"FRA",1966,68.225
"FRA",1967,69.357
"FRA",1968,70.238
"FRA",1969,70.648
"FRA",1970,71.055
"FRA",1971,71.459
"FRA",1972,71.86
"FRA",1973,72.256
"FRA",1974,72.65
"FRA",1975,72.926
"FRA",1976,72.997
"FRA",1977,73.068
"FRA",1978,73.14
"FRA",1979,73.211
"FRA",1980,73.282
"FRA",1981,73.352
"FRA",1982,73.425
"FRA",1983,73.5
"FRA",1984,73.575
"FRA",1985,73.65
"FRA",1986,73.725
"FRA",1987,73.8
"FRA",1988,73.875
"FRA",1989,73.95
"FRA",1990,74.056
"FRA",1991,74.229
"FRA",1992,74.401
"FRA",1993,74.572
"FRA",1994,74.743
"FRA",1995,74.912
"FRA",1996,75.082
"FRA",1997,75.25
"FRA",1998,75.417
"FRA",1999,75.614
"FRA",2000,75.871
"FRA",2001,76.127
"FRA",2002,76.38
"FRA",2003,76.632
"FRA",2004,76.883
"FRA",2005,77.13
"FRA",2006,77.377
"FRA",2007,77.621
"FRA",2008,77.868
"FRA",2009,78.117
"FRA",2010,78.369
"FRA",2011,78.622
"FRA",2012,78.878
"FRA",2013,79.135
"FRA",2014,79.394
"FRA",2015,79.655
"FRA",2016,79.917
"FRA",2017,80.18
"FRA",2018,80.444
"FRA",2019,80.709
"FRA",2020,80.975
"FRA",2021,81.242
"FRA",2022,81.509
"FRA",2023,81.777
"FRA",2024,NA
"FRO",1960,21.383
"FRO",1961,22.141
"FRO",1962,22.962
"FRO",1963,23.805
"FRO",1964,24.669
"FRO",1965,25.553
"FRO",1966,26.328
"FRO",1967,26.723
"FRO",1968,27.122
"FRO",1969,27.524
"FRO",1970,27.951
"FRO",1971,28.417
"FRO",1972,28.888
"FRO",1973,29.362
"FRO",1974,29.842
"FRO",1975,30.326
"FRO",1976,30.815
"FRO",1977,31.307
"FRO",1978,31.355
"FRO",1979,31.27
"FRO",1980,31.186
"FRO",1981,31.101
"FRO",1982,31.017
"FRO",1983,30.933
"FRO",1984,30.849
"FRO",1985,30.766
"FRO",1986,30.682
"FRO",1987,30.598
"FRO",1988,30.515
"FRO",1989,30.432
"FRO",1990,30.594
"FRO",1991,31.154
"FRO",1992,31.872
"FRO",1993,32.596
"FRO",1994,33.33
"FRO",1995,34.071
"FRO",1996,34.822
"FRO",1997,35.354
"FRO",1998,35.654
"FRO",1999,35.86
"FRO",2000,36.337
"FRO",2001,37.175
"FRO",2002,38.022
"FRO",2003,38.714
"FRO",2004,39.247
"FRO",2005,39.781
"FRO",2006,40.147
"FRO",2007,40.341
"FRO",2008,40.536
"FRO",2009,40.731
"FRO",2010,40.926
"FRO",2011,41.088
"FRO",2012,41.225
"FRO",2013,41.363
"FRO",2014,41.501
"FRO",2015,41.638
"FRO",2016,41.777
"FRO",2017,41.914
"FRO",2018,42.064
"FRO",2019,42.225
"FRO",2020,42.398
"FRO",2021,42.583
"FRO",2022,42.779
"FRO",2023,42.987
"FRO",2024,NA
"FSM",1960,22.312
"FSM",1961,22.553
"FSM",1962,22.797
"FSM",1963,23.042
"FSM",1964,23.289
"FSM",1965,23.537
"FSM",1966,23.788
"FSM",1967,24.04
"FSM",1968,24.295
"FSM",1969,24.551
"FSM",1970,24.808
"FSM",1971,25.068
"FSM",1972,25.33
"FSM",1973,25.593
"FSM",1974,25.741
"FSM",1975,25.858
"FSM",1976,25.975
"FSM",1977,26.092
"FSM",1978,26.209
"FSM",1979,26.327
"FSM",1980,26.445
"FSM",1981,26.417
"FSM",1982,26.35
"FSM",1983,26.283
"FSM",1984,26.216
"FSM",1985,26.149
"FSM",1986,26.083
"FSM",1987,26.016
"FSM",1988,25.95
"FSM",1989,25.884
"FSM",1990,25.818
"FSM",1991,25.752
"FSM",1992,25.686
"FSM",1993,25.62
"FSM",1994,25.554
"FSM",1995,25.068
"FSM",1996,24.473
"FSM",1997,23.889
"FSM",1998,23.314
"FSM",1999,22.749
"FSM",2000,22.33
"FSM",2001,22.33
"FSM",2002,22.33
"FSM",2003,22.33
"FSM",2004,22.33
"FSM",2005,22.33
"FSM",2006,22.324
"FSM",2007,22.317
"FSM",2008,22.311
"FSM",2009,22.305
"FSM",2010,22.298
"FSM",2011,22.305
"FSM",2012,22.324
"FSM",2013,22.355
"FSM",2014,22.399
"FSM",2015,22.456
"FSM",2016,22.526
"FSM",2017,22.608
"FSM",2018,22.703
"FSM",2019,22.812
"FSM",2020,22.933
"FSM",2021,23.068
"FSM",2022,23.217
"FSM",2023,23.379
"FSM",2024,NA
"GAB",1960,17.398
"GAB",1961,18.33
"GAB",1962,19.594
"GAB",1963,20.923
"GAB",1964,22.318
"GAB",1965,23.775
"GAB",1966,25.297
"GAB",1967,26.883
"GAB",1968,28.533
"GAB",1969,30.237
"GAB",1970,32
"GAB",1971,34.082
"GAB",1972,36.231
"GAB",1973,38.43
"GAB",1974,40.681
"GAB",1975,42.971
"GAB",1976,45.295
"GAB",1977,47.633
"GAB",1978,49.985
"GAB",1979,52.337
"GAB",1980,54.682
"GAB",1981,57
"GAB",1982,58.372
"GAB",1983,59.73
"GAB",1984,61.076
"GAB",1985,62.402
"GAB",1986,63.711
"GAB",1987,65
"GAB",1988,66.412
"GAB",1989,67.792
"GAB",1990,69.143
"GAB",1991,70.462
"GAB",1992,71.749
"GAB",1993,72.999
"GAB",1994,73.921
"GAB",1995,74.797
"GAB",1996,75.654
"GAB",1997,76.49
"GAB",1998,77.306
"GAB",1999,78.102
"GAB",2000,78.879
"GAB",2001,79.633
"GAB",2002,80.368
"GAB",2003,81.083
"GAB",2004,81.778
"GAB",2005,82.452
"GAB",2006,83.107
"GAB",2007,83.742
"GAB",2008,84.359
"GAB",2009,84.955
"GAB",2010,85.533
"GAB",2011,86.092
"GAB",2012,86.634
"GAB",2013,87.156
"GAB",2014,87.651
"GAB",2015,88.118
"GAB",2016,88.559
"GAB",2017,88.976
"GAB",2018,89.37
"GAB",2019,89.741
"GAB",2020,90.092
"GAB",2021,90.423
"GAB",2022,90.735
"GAB",2023,91.029
"GAB",2024,NA
"GBR",1960,78.444
"GBR",1961,78.374
"GBR",1962,78.237
"GBR",1963,78.099
"GBR",1964,77.96
"GBR",1965,77.821
"GBR",1966,77.682
"GBR",1967,77.541
"GBR",1968,77.4
"GBR",1969,77.259
"GBR",1970,77.117
"GBR",1971,77.03
"GBR",1972,77.195
"GBR",1973,77.358
"GBR",1974,77.521
"GBR",1975,77.683
"GBR",1976,77.844
"GBR",1977,78.005
"GBR",1978,78.164
"GBR",1979,78.323
"GBR",1980,78.481
"GBR",1981,78.588
"GBR",1982,78.539
"GBR",1983,78.489
"GBR",1984,78.44
"GBR",1985,78.39
"GBR",1986,78.34
"GBR",1987,78.29
"GBR",1988,78.24
"GBR",1989,78.19
"GBR",1990,78.14
"GBR",1991,78.112
"GBR",1992,78.172
"GBR",1993,78.232
"GBR",1994,78.293
"GBR",1995,78.353
"GBR",1996,78.413
"GBR",1997,78.472
"GBR",1998,78.532
"GBR",1999,78.591
"GBR",2000,78.651
"GBR",2001,78.751
"GBR",2002,79.047
"GBR",2003,79.339
"GBR",2004,79.629
"GBR",2005,79.915
"GBR",2006,80.199
"GBR",2007,80.479
"GBR",2008,80.757
"GBR",2009,81.031
"GBR",2010,81.302
"GBR",2011,81.57
"GBR",2012,81.837
"GBR",2013,82.102
"GBR",2014,82.365
"GBR",2015,82.626
"GBR",2016,82.886
"GBR",2017,83.143
"GBR",2018,83.398
"GBR",2019,83.652
"GBR",2020,83.903
"GBR",2021,84.152
"GBR",2022,84.398
"GBR",2023,84.642
"GBR",2024,NA
"GEO",1960,43.069
"GEO",1961,43.559
"GEO",1962,44.051
"GEO",1963,44.544
"GEO",1964,45.039
"GEO",1965,45.534
"GEO",1966,46.03
"GEO",1967,46.527
"GEO",1968,47.025
"GEO",1969,47.522
"GEO",1970,48.006
"GEO",1971,48.474
"GEO",1972,48.942
"GEO",1973,49.409
"GEO",1974,49.876
"GEO",1975,50.344
"GEO",1976,50.812
"GEO",1977,51.279
"GEO",1978,51.747
"GEO",1979,52.156
"GEO",1980,52.497
"GEO",1981,52.836
"GEO",1982,53.176
"GEO",1983,53.516
"GEO",1984,53.855
"GEO",1985,54.194
"GEO",1986,54.532
"GEO",1987,54.87
"GEO",1988,55.208
"GEO",1989,55.277
"GEO",1990,55.038
"GEO",1991,54.799
"GEO",1992,54.559
"GEO",1993,54.32
"GEO",1994,54.08
"GEO",1995,53.841
"GEO",1996,53.6
"GEO",1997,53.36
"GEO",1998,53.12
"GEO",1999,52.879
"GEO",2000,52.638
"GEO",2001,52.398
"GEO",2002,52.441
"GEO",2003,52.83
"GEO",2004,53.218
"GEO",2005,53.605
"GEO",2006,53.992
"GEO",2007,54.379
"GEO",2008,54.765
"GEO",2009,55.15
"GEO",2010,55.535
"GEO",2011,55.919
"GEO",2012,56.303
"GEO",2013,56.685
"GEO",2014,57.067
"GEO",2015,57.448
"GEO",2016,57.837
"GEO",2017,58.231
"GEO",2018,58.632
"GEO",2019,59.039
"GEO",2020,59.453
"GEO",2021,59.872
"GEO",2022,60.297
"GEO",2023,60.727
"GEO",2024,NA
"GHA",1960,23.252
"GHA",1961,23.797
"GHA",1962,24.352
"GHA",1963,24.915
"GHA",1964,25.488
"GHA",1965,26.067
"GHA",1966,26.656
"GHA",1967,27.254
"GHA",1968,27.86
"GHA",1969,28.473
"GHA",1970,28.958
"GHA",1971,29.174
"GHA",1972,29.392
"GHA",1973,29.61
"GHA",1974,29.829
"GHA",1975,30.049
"GHA",1976,30.27
"GHA",1977,30.492
"GHA",1978,30.714
"GHA",1979,30.938
"GHA",1980,31.163
"GHA",1981,31.388
"GHA",1982,31.614
"GHA",1983,31.842
"GHA",1984,32.209
"GHA",1985,32.896
"GHA",1986,33.591
"GHA",1987,34.293
"GHA",1988,35.004
"GHA",1989,35.719
"GHA",1990,36.441
"GHA",1991,37.17
"GHA",1992,37.905
"GHA",1993,38.644
"GHA",1994,39.39
"GHA",1995,40.14
"GHA",1996,40.896
"GHA",1997,41.654
"GHA",1998,42.418
"GHA",1999,43.184
"GHA",2000,43.929
"GHA",2001,44.601
"GHA",2002,45.275
"GHA",2003,45.951
"GHA",2004,46.63
"GHA",2005,47.308
"GHA",2006,47.988
"GHA",2007,48.669
"GHA",2008,49.351
"GHA",2009,50.031
"GHA",2010,50.713
"GHA",2011,51.394
"GHA",2012,52.073
"GHA",2013,52.748
"GHA",2014,53.419
"GHA",2015,54.086
"GHA",2016,54.749
"GHA",2017,55.407
"GHA",2018,56.06
"GHA",2019,56.707
"GHA",2020,57.349
"GHA",2021,57.985
"GHA",2022,58.615
"GHA",2023,59.238
"GHA",2024,NA
"GIB",1960,100
"GIB",1961,100
"GIB",1962,100
"GIB",1963,100
"GIB",1964,100
"GIB",1965,100
"GIB",1966,100
"GIB",1967,100
"GIB",1968,100
"GIB",1969,100
"GIB",1970,100
"GIB",1971,100
"GIB",1972,100
"GIB",1973,100
"GIB",1974,100
"GIB",1975,100
"GIB",1976,100
"GIB",1977,100
"GIB",1978,100
"GIB",1979,100
"GIB",1980,100
"GIB",1981,100
"GIB",1982,100
"GIB",1983,100
"GIB",1984,100
"GIB",1985,100
"GIB",1986,100
"GIB",1987,100
"GIB",1988,100
"GIB",1989,100
"GIB",1990,100
"GIB",1991,100
"GIB",1992,100
"GIB",1993,100
"GIB",1994,100
"GIB",1995,100
"GIB",1996,100
"GIB",1997,100
"GIB",1998,100
"GIB",1999,100
"GIB",2000,100
"GIB",2001,100
"GIB",2002,100
"GIB",2003,100
"GIB",2004,100
"GIB",2005,100
"GIB",2006,100
"GIB",2007,100
"GIB",2008,100
"GIB",2009,100
"GIB",2010,100
"GIB",2011,100
"GIB",2012,100
"GIB",2013,100
"GIB",2014,100
"GIB",2015,100
"GIB",2016,100
"GIB",2017,100
"GIB",2018,100
"GIB",2019,100
"GIB",2020,100
"GIB",2021,100
"GIB",2022,100
"GIB",2023,100
"GIB",2024,NA
"GIN",1960,10.472
"GIN",1961,10.936
"GIN",1962,11.418
"GIN",1963,11.919
"GIN",1964,12.439
"GIN",1965,12.978
"GIN",1966,13.537
"GIN",1967,14.116
"GIN",1968,14.716
"GIN",1969,15.336
"GIN",1970,15.977
"GIN",1971,16.641
"GIN",1972,17.327
"GIN",1973,18.033
"GIN",1974,18.763
"GIN",1975,19.515
"GIN",1976,20.291
"GIN",1977,21.087
"GIN",1978,21.907
"GIN",1979,22.75
"GIN",1980,23.617
"GIN",1981,24.503
"GIN",1982,25.414
"GIN",1983,26.072
"GIN",1984,26.346
"GIN",1985,26.621
"GIN",1986,26.898
"GIN",1987,27.178
"GIN",1988,27.459
"GIN",1989,27.741
"GIN",1990,28.026
"GIN",1991,28.312
"GIN",1992,28.601
"GIN",1993,28.89
"GIN",1994,29.182
"GIN",1995,29.475
"GIN",1996,29.77
"GIN",1997,30.052
"GIN",1998,30.323
"GIN",1999,30.595
"GIN",2000,30.869
"GIN",2001,31.144
"GIN",2002,31.42
"GIN",2003,31.698
"GIN",2004,31.977
"GIN",2005,32.257
"GIN",2006,32.539
"GIN",2007,32.822
"GIN",2008,33.106
"GIN",2009,33.391
"GIN",2010,33.678
"GIN",2011,33.966
"GIN",2012,34.255
"GIN",2013,34.545
"GIN",2014,34.836
"GIN",2015,35.141
"GIN",2016,35.46
"GIN",2017,35.793
"GIN",2018,36.14
"GIN",2019,36.5
"GIN",2020,36.875
"GIN",2021,37.264
"GIN",2022,37.668
"GIN",2023,38.085
"GIN",2024,NA
"GMB",1960,12.129
"GMB",1961,12.331
"GMB",1962,12.535
"GMB",1963,12.862
"GMB",1964,13.677
"GMB",1965,14.533
"GMB",1966,15.433
"GMB",1967,16.379
"GMB",1968,17.373
"GMB",1969,18.41
"GMB",1970,19.496
"GMB",1971,20.63
"GMB",1972,21.814
"GMB",1973,22.941
"GMB",1974,23.675
"GMB",1975,24.426
"GMB",1976,25.193
"GMB",1977,25.974
"GMB",1978,26.772
"GMB",1979,27.585
"GMB",1980,28.414
"GMB",1981,29.256
"GMB",1982,30.113
"GMB",1983,31.008
"GMB",1984,32.007
"GMB",1985,33.019
"GMB",1986,34.049
"GMB",1987,35.094
"GMB",1988,36.155
"GMB",1989,37.226
"GMB",1990,38.312
"GMB",1991,39.41
"GMB",1992,40.52
"GMB",1993,41.586
"GMB",1994,42.472
"GMB",1995,43.362
"GMB",1996,44.258
"GMB",1997,45.155
"GMB",1998,46.057
"GMB",1999,46.961
"GMB",2000,47.868
"GMB",2001,48.775
"GMB",2002,49.683
"GMB",2003,50.555
"GMB",2004,51.288
"GMB",2005,52.02
"GMB",2006,52.751
"GMB",2007,53.481
"GMB",2008,54.211
"GMB",2009,54.937
"GMB",2010,55.662
"GMB",2011,56.384
"GMB",2012,57.105
"GMB",2013,57.82
"GMB",2014,58.528
"GMB",2015,59.228
"GMB",2016,59.918
"GMB",2017,60.599
"GMB",2018,61.27
"GMB",2019,61.931
"GMB",2020,62.582
"GMB",2021,63.222
"GMB",2022,63.852
"GMB",2023,64.472
"GMB",2024,NA
