"iso_code","year","total_population","births_per_1000","deaths_per_1000"
"SLE",2097,15980211,12.742,12.581
"SLE",2098,15966369,12.663,12.649
"SLE",2099,15952535.5,12.576,12.722
"SLE",2100,15934256.5,12.49,12.796
"SOM",1967,3454537,45.682,19.775
"SOM",1968,3546590.5,45.614,19.615
"SOM",1969,3641015.5,45.565,19.461
"SOM",1970,3738448.5,45.536,19.315
"SOM",1971,3837691,45.548,19.179
"SOM",1972,3939435.5,45.559,19.034
"SOM",1973,4045592,45.602,18.897
"SOM",1974,4151842,45.701,20.456
"SOM",1975,4257535.5,45.862,20.261
"SOM",1976,4365812,46.039,20.083
"SOM",1977,4484049.5,46.16,18.324
"SOM",1978,4814892.5,45.181,17.623
"SOM",1979,5449116.5,44.948,17.234
"SOM",1980,5936153.5,47.449,18.004
"SOM",1981,5982849,49.464,18.507
"SOM",1982,6003839.5,48.338,17.892
"SOM",1983,6198430,48.541,17.763
"SOM",1984,6428389,48.52,17.561
"SOM",1985,6693289.5,48.734,17.664
"SOM",1986,6974787.5,48.857,17.542
"SOM",1987,7228302,49.323,17.285
"SOM",1988,7235360,50.772,20.974
"SOM",1989,7114817,50.38,18.72
"SOM",1990,7082811.5,50.255,18.465
"SOM",1991,6813759.5,51.9,44.114
"SOM",1992,6495107,51.489,42.637
"SOM",1993,6681399,50.121,15.254
"SOM",1994,7026796.5,51.11,15.966
"SOM",1995,7285007,50.63,15.694
"SOM",1996,7554473.5,50.996,15.943
"SOM",1997,7824525,50.848,16.099
"SOM",1998,8155417,50.677,15.758
"SOM",1999,8492059.5,50.658,15.858
"SOM",2000,8838713,50.443,15.749
"SOM",2001,9198493,50.374,15.688
"SOM",2002,9550063,50.373,15.691
"SOM",2003,9909157,50.123,15.691
"SOM",2004,10280998,49.904,15.67
"SOM",2005,10644228,49.615,15.501
"SOM",2006,10975501.5,49.391,15.443
"SOM",2007,11322581.5,48.908,15.32
"SOM",2008,11663084,48.763,14.959
"SOM",2009,11961201,48.426,14.501
"SOM",2010,12261756.5,48.062,16.617
"SOM",2011,12348830,48.58,32.124
"SOM",2012,12461160.5,48.159,16.102
"SOM",2013,12869594.5,47.744,12.893
"SOM",2014,13339491,47.457,12.637
"SOM",2015,13806963.5,47.171,12.292
"SOM",2016,14348740,46.561,12.054
"SOM",2017,14916629.5,46.155,14.073
"SOM",2018,15452486.5,45.67,12.391
"SOM",2019,16030971,45.139,10.908
"SOM",2020,16651190.5,44.544,10.834
"SOM",2021,17271431.5,44.094,11.3
"SOM",2022,17801897,43.789,12.812
"SOM",2023,18358615,42.964,9.835
"SOM",2024,19009151,42.346,9.741
"SOM",2025,19654739,41.833,9.655
"SOM",2026,20305907,41.191,9.553
"SOM",2027,20959062.5,40.437,9.453
"SOM",2028,21601815.5,39.806,9.358
"SOM",2029,22247719,39.09,9.257
"SOM",2030,22915044,38.335,9.15
"SOM",2031,23589796,37.799,9.064
"SOM",2032,24258798,37.156,8.976
"SOM",2033,24921841.5,36.716,8.905
"SOM",2034,25593672.5,36.118,8.826
"SOM",2035,26294950,35.603,8.751
"SOM",2036,27009203.5,35.061,8.681
"SOM",2037,27731177.5,34.494,8.614
"SOM",2038,28455758.5,33.909,8.558
"SOM",2039,29167905,33.485,8.501
"SOM",2040,29896287,33.014,8.447
"SOM",2041,30635962.5,32.547,8.397
"SOM",2042,31350035,32.003,8.349
"SOM",2043,32057986,31.489,8.3
"SOM",2044,32780428.5,31.038,8.254
"SOM",2045,33510166,30.642,8.217
"SOM",2046,34248032,30.248,8.185
"SOM",2047,34996381.5,29.866,8.156
"SOM",2048,35743967,29.502,8.132
"SOM",2049,36474691,29.15,8.108
"SOM",2050,37206511.5,28.763,8.087
"SOM",2051,37953802,28.381,8.072
"SOM",2052,38698969.5,27.969,8.061
"SOM",2053,39446516.5,27.567,8.047
"SOM",2054,40219729.5,27.164,8.035
"SOM",2055,41010251.5,26.786,8.031
"SOM",2056,41786442.5,26.421,8.034
"SOM",2057,42542106.5,26.069,8.042
"SOM",2058,43279602.5,25.696,8.05
"SOM",2059,44047066,25.281,8.049
"SOM",2060,44852917,24.931,8.056
"SOM",2061,45622310.5,24.621,8.081
"SOM",2062,46352100.5,24.274,8.11
"SOM",2063,47079492,23.907,8.138
"SOM",2064,47817867.5,23.542,8.165
"SOM",2065,48561646,23.21,8.196
"SOM",2066,49283340,22.9,8.239
"SOM",2067,49980517,22.601,8.283
"SOM",2068,50661329.5,22.293,8.331
"SOM",2069,51337409.5,21.969,8.377
"SOM",2070,52028355,21.69,8.418
"SOM",2071,52719072.5,21.451,8.476
"SOM",2072,53391390.5,21.193,8.529
"SOM",2073,54055704.5,20.94,8.582
"SOM",2074,54721033,20.689,8.643
"SOM",2075,55346361.5,20.461,8.718
"SOM",2076,55939214,20.191,8.778
"SOM",2077,56553615.5,19.934,8.848
"SOM",2078,57175655.5,19.711,8.92
"SOM",2079,57789232,19.482,8.988
"SOM",2080,58378679.5,19.266,9.069
"SOM",2081,58912967,19.048,9.143
"SOM",2082,59446278,18.843,9.212
"SOM",2083,60002128,18.64,9.29
"SOM",2084,60548571.5,18.44,9.371
"SOM",2085,61103034,18.224,9.45
"SOM",2086,61650280.5,18.044,9.529
"SOM",2087,62150135,17.848,9.618
"SOM",2088,62610061,17.633,9.703
"SOM",2089,63051763.5,17.432,9.792
"SOM",2090,63508877,17.231,9.877
"SOM",2091,63981467,17.043,9.964
"SOM",2092,64427620.5,16.894,10.053
"SOM",2093,64848123.5,16.744,10.156
"SOM",2094,65253641.5,16.569,10.252
"SOM",2095,65643453.5,16.401,10.349
"SOM",2096,66025186.5,16.242,10.444
"SOM",2097,66383632.5,16.098,10.55
"SOM",2098,66716884,15.957,10.652
"SOM",2099,67052062,15.827,10.753
"SOM",2100,67364024,15.704,10.863
"SSD",1967,3277648,53.737,41.119
"SSD",1968,3321527.5,53.977,40.666
"SSD",1969,3365533,54.284,41.8
"SSD",1970,3409614,54.488,41.356
"SSD",1971,3468645.5,54.566,33.72
"SSD",1972,3542497.5,54.519,33.403
"SSD",1973,3627383.5,54.263,28.138
"SSD",1974,3723259,53.937,27.836
"SSD",1975,3821493.5,53.679,27.542
"SSD",1976,3921910,53.376,27.28
"SSD",1977,4024032.5,52.997,26.932
"SSD",1978,4127656.5,52.684,26.676
"SSD",1979,4232604.5,52.271,26.391
"SSD",1980,4339030.5,51.981,26.098
"SSD",1981,4447272,51.66,25.765
"SSD",1982,4557686,51.399,25.368
"SSD",1983,4661574,51.078,28.745
"SSD",1984,4750626.5,50.835,31.686
"SSD",1985,4834296,50.682,30.96
"SSD",1986,4921240.5,50.626,30.407
"SSD",1987,4962395.5,50.557,49.397
"SSD",1988,4848028.5,51.863,77.739
"SSD",1989,4713228.5,53.111,35.345
"SSD",1990,4737633,52.293,34.795
"SSD",1991,4836677,52.416,34.248
"SSD",1992,4909749.5,52.538,46.657
"SSD",1993,4956002.5,52.672,46.058
"SSD",1994,5071184,52.705,20.088
"SSD",1995,5225835.5,52.709,31.58
"SSD",1996,5356925,52.639,30.849
"SSD",1997,5509135.5,51.64,29.594
"SSD",1998,5620067.5,51.204,53.367
"SSD",1999,5771628.5,50.673,19.361
"SSD",2000,6032267.5,49.816,17.315
"SSD",2001,6308391.5,48.921,16.566
"SSD",2002,6596806.5,48.029,15.89
"SSD",2003,6903126.5,46.77,14.057
"SSD",2004,7233041,45.513,13.455
"SSD",2005,7590143,44.3,12.776
"SSD",2006,7976526.5,43.183,12.254
"SSD",2007,8388787.5,42.307,11.725
"SSD",2008,8817647,41.624,11.2
"SSD",2009,9243556,41.025,10.857
"SSD",2010,9745953.5,39.878,10.388
"SSD",2011,10288109,39.791,10.322
"SSD",2012,10756240,39.141,10.044
"SSD",2013,11166275.5,38.295,9.997
"SSD",2014,11235072.5,38.191,17.932
"SSD",2015,11107561.5,35.407,22.034
"SSD",2016,10830102,35.052,24.844
"SSD",2017,10259153.5,32.802,25.765
"SSD",2018,10122977,29.068,12.423
"SSD",2019,10423384,29.421,9.302
"SSD",2020,10698467,29.441,9.594
"SSD",2021,10865780,29.693,10.038
"SSD",2022,11021177.5,29.066,9.906
"SSD",2023,11483374,28.59,9.609
"SSD",2024,11943408.5,29.222,9.821
"SSD",2025,12188788,29.348,9.861
"SSD",2026,12436037,29.428,9.898
"SSD",2027,12687303,29.494,9.936
"SSD",2028,12941500,29.496,9.968
"SSD",2029,13198084.5,29.477,10
"SSD",2030,13457453.5,29.385,10.03
"SSD",2031,13725412,29.178,10.053
"SSD",2032,13996351,28.905,10.065
"SSD",2033,14261765,28.542,10.077
"SSD",2034,14527550.5,28.078,10.082
"SSD",2035,14798599.5,27.562,10.081
"SSD",2036,15070095.5,27.052,10.077
"SSD",2037,15335703,26.516,10.068
"SSD",2038,15595970.5,25.95,10.064
"SSD",2039,15850694,25.427,10.069
"SSD",2040,16101480.5,24.94,10.07
"SSD",2041,16350150.5,24.47,10.066
"SSD",2042,16593363.5,24.011,10.079
"SSD",2043,16829207,23.587,10.087
"SSD",2044,17060174,23.179,10.103
"SSD",2045,17286409.5,22.849,10.12
"SSD",2046,17509696,22.498,10.138
"SSD",2047,17728337,22.18,10.166
"SSD",2048,17938440,21.886,10.187
"SSD",2049,18142896,21.61,10.222
"SSD",2050,18341973.5,21.365,10.247
"SSD",2051,18542996.5,21.137,10.267
"SSD",2052,18754446,20.895,10.295
"SSD",2053,18960799,20.69,10.321
"SSD",2054,19160600.5,20.44,10.342
"SSD",2055,19359462.5,20.231,10.365
"SSD",2056,19552147.5,20.034,10.383
"SSD",2057,19744938,19.8,10.393
"SSD",2058,19933628.5,19.591,10.41
"SSD",2059,20122595,19.37,10.419
"SSD",2060,20307632,19.167,10.437
"SSD",2061,20482898.5,18.961,10.453
"SSD",2062,20659135.5,18.745,10.479
"SSD",2063,20835763,18.552,10.502
"SSD",2064,21010107,18.331,10.533
"SSD",2065,21185710.5,18.137,10.568
"SSD",2066,21356305,17.963,10.617
"SSD",2067,21521042.5,17.777,10.674
"SSD",2068,21690000.5,17.581,10.727
"SSD",2069,21849261,17.41,10.796
"SSD",2070,21989973.5,17.213,10.883
"SSD",2071,22132134,16.983,10.968
"SSD",2072,22278428,16.758,11.065
"SSD",2073,22420565,16.571,11.182
"SSD",2074,22561548.5,16.386,11.306
"SSD",2075,22690769,16.224,11.442
"SSD",2076,22798640,16.055,11.585
"SSD",2077,22902423,15.876,11.733
"SSD",2078,23005183,15.71,11.892
"SSD",2079,23101521.5,15.577,12.051
"SSD",2080,23186729,15.439,12.211
"SSD",2081,23260637,15.305,12.374
"SSD",2082,23335453.5,15.172,12.525
"SSD",2083,23407693,15.046,12.672
"SSD",2084,23477727,14.935,12.817
"SSD",2085,23535227.5,14.83,12.958
"SSD",2086,23583756,14.727,13.082
"SSD",2087,23627723.5,14.657,13.196
"SSD",2088,23667427,14.551,13.292
"SSD",2089,23710145.5,14.462,13.383
"SSD",2090,23741231,14.397,13.472
"SSD",2091,23761300,14.321,13.552
"SSD",2092,23780454.5,14.245,13.619
"SSD",2093,23794667,14.163,13.684
"SSD",2094,23798293,14.071,13.728
"SSD",2095,23801612,13.969,13.767
"SSD",2096,23810975.5,13.876,13.798
"SSD",2097,23815418,13.806,13.836
"SSD",2098,23823439,13.717,13.864
"SSD",2099,23835038,13.623,13.895
"SSD",2100,23840772.5,13.526,13.93
"STP",1967,73596,37.708,14.704
"STP",1968,74765,37.787,14.155
"STP",1969,76083,38.188,13.72
"STP",1970,77626.5,38.805,13.301
"STP",1971,79330,39.489,12.675
"STP",1972,81041,39.945,12.402
"STP",1973,82798,40.311,12.178
"STP",1974,84672,40.611,12.006
"STP",1975,86708,40.865,11.86
"STP",1976,88922.5,41.081,11.755
"STP",1977,91301,41.271,11.652
"STP",1978,93794,41.428,11.57
"STP",1979,96252.5,41.573,11.521
"STP",1980,98544,41.612,11.521
"STP",1981,100615,41.526,11.563
"STP",1982,102508,41.331,11.602
"STP",1983,104380.5,41.216,11.516
"STP",1984,106394,41.106,11.375
"STP",1985,108658,41.038,11.201
"STP",1986,111150,40.998,12.383
"STP",1987,113919.5,40.973,10.778
"STP",1988,116938.5,40.928,10.627
"STP",1989,119979,40.859,11.06
"STP",1990,122980,40.749,10.509
"STP",1991,125696.5,40.65,10.41
"STP",1992,128110,40.234,10.398
"STP",1993,130467,39.808,10.367
"STP",1994,132732.5,39.406,10.322
"STP",1995,134895,39.542,10.276
"STP",1996,136962,39.346,10.186
"STP",1997,138921.5,39.172,10.083
"STP",1998,140751,39.227,9.954
"STP",1999,142442,39.442,9.81
"STP",2000,144018.5,39.748,9.653
"STP",2001,146375,39.965,9.421
"STP",2002,149921.5,39.841,9.219
"STP",2003,153814,39.551,8.983
"STP",2004,157705,39.206,8.704
"STP",2005,161639.5,38.979,8.68
"STP",2006,165638,38.851,8.322
"STP",2007,169699.5,38.915,8.119
"STP",2008,173793,38.468,7.99
"STP",2009,177853.5,37.892,7.816
"STP",2010,181802,37.323,7.67
"STP",2011,185649.5,36.847,7.516
"STP",2012,189439,36.364,7.324
"STP",2013,193147.5,35.361,7.148
"STP",2014,196767,34.27,6.925
"STP",2015,200291,33.025,6.719
"STP",2016,203688.5,31.691,6.53
"STP",2017,206970.5,30.564,6.371
"STP",2018,210187,29.804,6.219
"STP",2019,213392,29.229,6.117
"STP",2020,217434.5,28.643,6.227
"STP",2021,221961,28.518,6.196
"STP",2022,226305,28.277,5.732
"STP",2023,230871.5,28.185,5.572
"STP",2024,235536.5,28.094,5.53
"STP",2025,240254,27.837,5.489
"STP",2026,244993.5,27.66,5.449
"STP",2027,249788,27.485,5.408
"STP",2028,254661,27.239,5.372
"STP",2029,259597,27.11,5.34
"STP",2030,264564.5,26.845,5.317
"STP",2031,269570,26.644,5.294
"STP",2032,274644,26.43,5.274
"STP",2033,279766.5,26.207,5.259
"STP",2034,284919.5,25.961,5.244
"STP",2035,290088,25.597,5.232
"STP",2036,295273,25.291,5.229
"STP",2037,300444,24.945,5.228
"STP",2038,305594,24.585,5.232
"STP",2039,310735.5,24.221,5.244
"STP",2040,315842,23.826,5.261
"STP",2041,320888.5,23.44,5.278
"STP",2042,325897.5,23.088,5.293
"STP",2043,330917,22.767,5.32
"STP",2044,335928.5,22.446,5.344
"STP",2045,340926,22.155,5.373
"STP",2046,345887.5,21.847,5.4
"STP",2047,350765.5,21.525,5.428
"STP",2048,355582,21.192,5.457
"STP",2049,360361,20.887,5.487
"STP",2050,365114.5,20.61,5.522
"STP",2051,369875.5,20.397,5.557
"STP",2052,374599.5,20.18,5.597
"STP",2053,379279,19.98,5.637
"STP",2054,383940,19.801,5.68
"STP",2055,388581,19.627,5.718
"STP",2056,393165,19.444,5.759
"STP",2057,397709.5,19.249,5.804
"STP",2058,402245.5,19.066,5.851
"STP",2059,406746.5,18.858,5.891
"STP",2060,411255.5,18.68,5.936
"STP",2061,415743.5,18.52,5.984
"STP",2062,420207,18.336,6.027
"STP",2063,424633.5,18.173,6.072
"STP",2064,429018.5,17.992,6.12
"STP",2065,433328.5,17.803,6.167
"STP",2066,437581,17.607,6.215
"STP",2067,441805.5,17.418,6.263
"STP",2068,445912.5,17.238,6.312
"STP",2069,449964,17.034,6.354
"STP",2070,453954,16.827,6.398
"STP",2071,457813.5,16.633,6.446
"STP",2072,461578,16.438,6.498
"STP",2073,465248.5,16.251,6.548
"STP",2074,468845,16.067,6.601
"STP",2075,472398.5,15.863,6.653
"STP",2076,475898.5,15.689,6.712
"STP",2077,479357.5,15.533,6.776
"STP",2078,482720.5,15.367,6.84
"STP",2079,485964,15.187,6.912
"STP",2080,489154.5,15.012,6.983
"STP",2081,492243.5,14.869,7.059
"STP",2082,495208.5,14.727,7.148
"STP",2083,498110,14.615,7.236
"STP",2084,500912,14.488,7.33
"STP",2085,503602,14.361,7.425
"STP",2086,506190,14.238,7.52
"STP",2087,508704.5,14.129,7.626
"STP",2088,511201.5,14.018,7.729
"STP",2089,513627.5,13.924,7.829
"STP",2090,515960.5,13.833,7.935
"STP",2091,518192,13.715,8.035
"STP",2092,520329.5,13.611,8.132
"STP",2093,522383.5,13.493,8.224
"STP",2094,524330.5,13.391,8.319
"STP",2095,526160.5,13.279,8.406
"STP",2096,527916.5,13.184,8.499
"STP",2097,529616.5,13.077,8.579
"STP",2098,531203.5,12.976,8.653
"STP",2099,532659.5,12.853,8.729
"STP",2100,534013.5,12.742,8.796
"SWZ",1967,409030.5,47.528,16.3
"SWZ",1968,419146.5,48.051,15.965
"SWZ",1969,429874.5,48.608,15.659
"SWZ",1970,441215.5,49.055,15.345
"SWZ",1971,453182.5,49.477,15.022
"SWZ",1972,465787.5,49.792,14.684
"SWZ",1973,479038,50.091,14.301
"SWZ",1974,492987.5,50.348,13.894
"SWZ",1975,507672.5,50.572,13.444
"SWZ",1976,523330,50.681,12.971
"SWZ",1977,540348.5,50.609,12.468
"SWZ",1978,558445.5,50.395,11.955
"SWZ",1979,577199,50.093,11.46
"SWZ",1980,596644.5,49.804,10.999
"SWZ",1981,616808.5,49.464,10.597
"SWZ",1982,637652,48.936,10.135
"SWZ",1983,658957,48.402,10.641
"SWZ",1984,680782.5,47.799,9.388
"SWZ",1985,706196,46.866,8.867
"SWZ",1986,734732,45.372,8.494
"SWZ",1987,763810.5,43.893,8.17
"SWZ",1988,799798,42.158,7.904
"SWZ",1989,837800,41.608,7.881
"SWZ",1990,872428.5,40.43,7.936
"SWZ",1991,908189.5,39.514,8.136
"SWZ",1992,943416,38.677,8.525
"SWZ",1993,971318.5,37.905,9.031
"SWZ",1994,971212.5,37.33,9.836
"SWZ",1995,970433.5,33.978,10.248
"SWZ",1996,989841.5,33.131,11.049
"SWZ",1997,1006635,32.383,11.833
"SWZ",1998,1019652.5,32.157,12.775
"SWZ",1999,1030782,32.488,13.648
"SWZ",2000,1041413.5,32.59,14.509
"SWZ",2001,1051064.5,32.44,15.482
"SWZ",2002,1059441.5,32.247,16.272
"SWZ",2003,1066700,32.333,16.962
"SWZ",2004,1073158.5,32.557,17.667
"SWZ",2005,1079021.5,32.535,17.757
"SWZ",2006,1084436,32.232,17.355
"SWZ",2007,1090705,32.163,16.948
"SWZ",2008,1098091.5,32.28,16.548
"SWZ",2009,1105153.5,31.889,15.913
"SWZ",2010,1111650,30.867,14.988
"SWZ",2011,1117833.5,30.402,14.617
"SWZ",2012,1123863.5,29.952,13.661
"SWZ",2013,1129990,29.646,12.917
"SWZ",2014,1136299,29.02,12.205
"SWZ",2015,1142812.5,28.308,11.487
"SWZ",2016,1149507.5,27.623,10.891
"SWZ",2017,1158194.5,26.926,10.281
"SWZ",2018,1168929.5,26.412,9.822
"SWZ",2019,1179874,25.889,9.372
"SWZ",2020,1192729.5,25.39,9.545
"SWZ",2021,1206593.5,24.957,10.607
"SWZ",2022,1218916.5,24.611,8.1
"SWZ",2023,1230506,24.073,7.7
"SWZ",2024,1242821.5,23.648,7.731
"SWZ",2025,1256174,23.251,7.757
"SWZ",2026,1269858.5,22.886,7.786
"SWZ",2027,1283222,22.529,7.825
"SWZ",2028,1295967.5,22.199,7.864
"SWZ",2029,1308349.5,21.887,7.906
"SWZ",2030,1320918.5,21.561,7.945
"SWZ",2031,1333170.5,21.29,7.985
"SWZ",2032,1344896.5,20.97,8.029
"SWZ",2033,1356744,20.677,8.077
"SWZ",2034,1368359,20.404,8.128
"SWZ",2035,1379418,20.142,8.18
"SWZ",2036,1390155,19.904,8.232
"SWZ",2037,1400445,19.659,8.294
"SWZ",2038,1410501,19.392,8.353
"SWZ",2039,1420451,19.152,8.41
"SWZ",2040,1429781,18.935,8.474
"SWZ",2041,1439043.5,18.673,8.541
"SWZ",2042,1448110,18.422,8.617
"SWZ",2043,1456449.5,18.169,8.693
"SWZ",2044,1464369.5,17.931,8.773
"SWZ",2045,1472137,17.681,8.847
"SWZ",2046,1479611,17.435,8.926
"SWZ",2047,1486494,17.194,9.013
"SWZ",2048,1493022.5,16.943,9.105
"SWZ",2049,1499434.5,16.723,9.203
"SWZ",2050,1505331,16.511,9.305
"SWZ",2051,1510781.5,16.294,9.404
"SWZ",2052,1515942,16.067,9.512
"SWZ",2053,1520481,15.863,9.625
"SWZ",2054,1524362.5,15.684,9.743
"SWZ",2055,1527664.5,15.505,9.869
"SWZ",2056,1530611,15.328,9.996
"SWZ",2057,1533361,15.157,10.13
"SWZ",2058,1536017.5,15.017,10.268
"SWZ",2059,1538248.5,14.868,10.401
"SWZ",2060,1539564.5,14.713,10.544
"SWZ",2061,1540354.5,14.564,10.687
"SWZ",2062,1540952.5,14.424,10.831
"SWZ",2063,1541076,14.287,10.978
"SWZ",2064,1540779.5,14.156,11.127
"SWZ",2065,1540153,14.014,11.279
"SWZ",2066,1539333,13.88,11.424
"SWZ",2067,1538053,13.776,11.562
"SWZ",2068,1536165,13.649,11.699
"SWZ",2069,1533890.5,13.529,11.831
"SWZ",2070,1531453,13.424,11.972
"SWZ",2071,1528713,13.325,12.105
"SWZ",2072,1525547,13.217,12.231
"SWZ",2073,1522095.5,13.112,12.355
"SWZ",2074,1518055.5,13.013,12.478
"SWZ",2075,1513671,12.898,12.592
"SWZ",2076,1509060,12.805,12.701
"SWZ",2077,1504249,12.706,12.809
"SWZ",2078,1499640.5,12.61,12.91
"SWZ",2079,1494933,12.521,13.021
"SWZ",2080,1489790.5,12.433,13.116
"SWZ",2081,1484437,12.349,13.221
"SWZ",2082,1478618.5,12.262,13.311
"SWZ",2083,1472249,12.18,13.42
"SWZ",2084,1465479,12.098,13.524
"SWZ",2085,1458343,12.014,13.617
"SWZ",2086,1451217,11.929,13.724
"SWZ",2087,1444221,11.857,13.804
"SWZ",2088,1437187.5,11.786,13.89
"SWZ",2089,1429871.5,11.719,13.97
"SWZ",2090,1422364,11.641,14.057
"SWZ",2091,1414661.5,11.568,14.146
"SWZ",2092,1406865.5,11.499,14.223
"SWZ",2093,1399107,11.431,14.307
"SWZ",2094,1391140,11.391,14.382
"SWZ",2095,1383009.5,11.344,14.465
"SWZ",2096,1374858.5,11.292,14.534
"SWZ",2097,1366736,11.25,14.618
"SWZ",2098,1358519.5,11.201,14.687
"SWZ",2099,1349837,11.156,14.765
"SWZ",2100,1340879,11.108,14.82
"SYC",1967,50667.5,35.545,11.179
"SYC",1968,51884.5,33.115,10.73
"SYC",1969,53081.5,31.691,10.331
"SYC",1970,54252,30.197,9.908
"SYC",1971,55510.5,32.039,9.68
"SYC",1972,56889,29.252,9.159
"SYC",1973,58300.5,27.5,8.736
"SYC",1974,59739.5,29.913,8.532
"SYC",1975,61217.5,28.535,8.263
"SYC",1976,62743,25.227,7.993
"SYC",1977,64104,23.925,7.842
"SYC",1978,64986.5,25.954,7.822
"SYC",1979,65603,25.236,7.73
"SYC",1980,66260.5,26.826,7.74
"SYC",1981,66949.5,26.572,7.716
"SYC",1982,67650.5,23.357,7.632
"SYC",1983,68360,24.609,7.646
"SYC",1984,69083,25.421,7.683
"SYC",1985,69822.5,24.933,7.726
"SYC",1986,70564.5,25.173,7.793
"SYC",1987,71337.5,24.289,7.86
"SYC",1988,72210.5,23.461,7.875
"SYC",1989,73117.5,22.72,7.797
"SYC",1990,73983,22.33,7.734
"SYC",1991,74816.5,23.143,7.703
"SYC",1992,75617,21.776,7.671
"SYC",1993,76409,22.295,7.675
"SYC",1994,77261.5,22.376,7.665
"SYC",1995,78125.5,20.32,7.638
"SYC",1996,78882,19.902,7.649
"SYC",1997,79650.5,18.37,7.736
"SYC",1998,80722.5,17.476,7.664
"SYC",1999,82021,17.532,7.651
"SYC",2000,83318,17.63,7.661
"SYC",2001,84605.5,16.807,7.674
"SYC",2002,85857,17.042,7.716
"SYC",2003,87034,17.023,7.727
"SYC",2004,88155.5,16.751,7.71
"SYC",2005,89266,17.733,7.649
"SYC",2006,90373,16.864,7.622
"SYC",2007,91468,17.603,7.631
"SYC",2008,92547.5,18.096,7.639
"SYC",2009,93628,18.254,7.683
"SYC",2010,94971,16.663,7.727
"SYC",2011,97024,17.614,7.74
"SYC",2012,99543,17.736,7.702
"SYC",2013,102092.5,15.923,7.684
"SYC",2014,104654.5,15.597,7.711
"SYC",2015,107229.5,15.822,7.764
"SYC",2016,109821,16.174,7.834
"SYC",2017,112426.5,16.089,7.91
"SYC",2018,115040,15.708,8.021
"SYC",2019,117650.5,15.27,8.153
"SYC",2020,120291,14.787,6.867
"SYC",2021,122987.5,14.345,9.196
"SYC",2022,125522.5,13.893,9.431
"SYC",2023,127950.5,13.629,8.217
"SYC",2024,130418.5,13.439,8.152
"SYC",2025,132778.5,13.343,8.103
"SYC",2026,134959,13.237,8.088
"SYC",2027,136897.5,13.129,8.096
"SYC",2028,138520.5,12.983,8.127
"SYC",2029,139722,12.819,8.191
"SYC",2030,140399.5,12.624,8.284
"SYC",2031,140778,12.353,8.385
"SYC",2032,141118.5,12.118,8.5
"SYC",2033,141408.5,11.886,8.634
"SYC",2034,141664,11.688,8.784
"SYC",2035,141890.5,11.516,8.943
"SYC",2036,142081.5,11.367,9.111
"SYC",2037,142238,11.246,9.285
"SYC",2038,142360,11.14,9.473
"SYC",2039,142454.5,11.06,9.653
"SYC",2040,142544,11.01,9.838
"SYC",2041,142601.5,10.972,10.029
"SYC",2042,142620,10.926,10.216
"SYC",2043,142618,10.89,10.41
"SYC",2044,142582,10.853,10.606
"SYC",2045,142524,10.831,10.802
"SYC",2046,142436,10.82,10.994
"SYC",2047,142306,10.823,11.188
"SYC",2048,142150.5,10.81,11.362
"SYC",2049,141960.5,10.802,11.545
"SYC",2050,141746.5,10.78,11.711
"SYC",2051,141517.5,10.754,11.878
"SYC",2052,141270,10.73,12.054
"SYC",2053,141012.5,10.708,12.211
"SYC",2054,140719.5,10.678,12.369
"SYC",2055,140387.5,10.634,12.534
"SYC",2056,140036,10.584,12.69
"SYC",2057,139653,10.535,12.834
"SYC",2058,139246,10.494,12.978
"SYC",2059,138821.5,10.45,13.124
"SYC",2060,138369,10.397,13.266
"SYC",2061,137887.5,10.345,13.404
"SYC",2062,137380.5,10.286,13.541
"SYC",2063,136841.5,10.231,13.675
"SYC",2064,136275.5,10.168,13.797
"SYC",2065,135691.5,10.113,13.926
"SYC",2066,135090.5,10.081,14.051
"SYC",2067,134488,10.048,14.153
"SYC",2068,133879,9.997,14.274
"SYC",2069,133264.5,9.974,14.369
"SYC",2070,132634,9.95,14.463
"SYC",2071,131984.5,9.943,14.524
"SYC",2072,131334,9.929,14.588
"SYC",2073,130675.5,9.924,14.637
"SYC",2074,130012,9.92,14.665
"SYC",2075,129344,9.922,14.682
"SYC",2076,128676.5,9.927,14.684
"SYC",2077,128008.5,9.928,14.674
"SYC",2078,127334,9.93,14.657
"SYC",2079,126668.5,9.933,14.614
"SYC",2080,126013,9.913,14.545
"SYC",2081,125372.5,9.91,14.48
"SYC",2082,124747.5,9.904,14.392
"SYC",2083,124136.5,9.904,14.289
"SYC",2084,123548,9.894,14.162
"SYC",2085,122972,9.886,14.034
"SYC",2086,122413.5,9.866,13.899
"SYC",2087,121872,9.853,13.764
"SYC",2088,121356,9.826,13.639
"SYC",2089,120858,9.8,13.486
"SYC",2090,120376,9.768,13.328
"SYC",2091,119912.5,9.739,13.198
"SYC",2092,119450,9.695,13.079
"SYC",2093,119000.5,9.653,12.96
"SYC",2094,118554.5,9.607,12.862
"SYC",2095,118105.5,9.566,12.768
"SYC",2096,117666.5,9.516,12.701
"SYC",2097,117238.5,9.461,12.64
"SYC",2098,116811.5,9.429,12.602
"SYC",2099,116384,9.403,12.589
"SYC",2100,115963.5,9.363,12.582
"TCD",1967,3508512.5,45.99,24.288
"TCD",1968,3578231,46.253,24.045
"TCD",1969,3651113.5,46.661,23.815
"TCD",1970,3727828,47.071,23.556
